epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.029296875,4.416767120361328,,,
0,19,,,0.052734375,4.238837242126465,,,
0,29,,,0.0556640625,4.204213619232178,,,
0,39,,,0.052734375,4.122087478637695,,,
0,48,,,,,0.05460000038146973,0.05460000038146973,4.1296844482421875
1,49,,,0.0595703125,4.079503059387207,,,
1,59,,,0.0732421875,4.015685558319092,,,
1,69,,,0.0625,4.040620803833008,,,
1,79,,,0.0712890625,4.063939094543457,,,
1,89,,,0.1064453125,3.906874895095825,,,
1,97,,,,,0.07199999690055847,0.07199999690055847,4.032273292541504
2,99,,,0.0625,4.00081205368042,,,
2,109,,,0.1064453125,3.904174566268921,,,
2,119,,,0.0732421875,3.953077793121338,,,
2,129,,,0.09375,3.9135308265686035,,,
2,139,,,0.0927734375,3.910278081893921,,,
2,146,,,,,0.0934000015258789,0.0934000015258789,3.815178394317627
3,149,,,0.0966796875,3.810133695602417,,,
3,159,,,0.0966796875,3.8709094524383545,,,
3,169,,,0.095703125,3.807912826538086,,,
3,179,,,0.1142578125,3.750131368637085,,,
3,189,,,0.1201171875,3.7275636196136475,,,
3,195,,,,,0.12039999663829803,0.12039999663829803,3.7037177085876465
4,199,,,0.134765625,3.648946762084961,,,
4,209,,,0.1220703125,3.6950137615203857,,,
4,219,,,0.1259765625,3.6536669731140137,,,
4,229,,,0.126953125,3.6389617919921875,,,
4,239,,,0.123046875,3.6859569549560547,,,
4,244,,,,,0.12039999663829803,0.1143999993801117,3.661713123321533
5,249,,,0.1318359375,3.6071112155914307,,,
5,259,,,0.15234375,3.5607032775878906,,,
5,269,,,0.15234375,3.611304759979248,,,
5,279,,,0.16015625,3.5116758346557617,,,
5,289,,,0.1318359375,3.5935235023498535,,,
5,293,,,,,0.13580000400543213,0.13580000400543213,3.5679759979248047
6,299,,,0.154296875,3.5247228145599365,,,
6,309,,,0.15625,3.5277490615844727,,,
6,319,,,0.15234375,3.5215301513671875,,,
6,329,,,0.158203125,3.4908926486968994,,,
6,339,,,0.1572265625,3.5018513202667236,,,
6,342,,,,,0.14720000326633453,0.14720000326633453,3.5906193256378174
7,349,,,0.1875,3.374847888946533,,,
7,359,,,0.1572265625,3.4807400703430176,,,
7,369,,,0.1611328125,3.424588203430176,,,
7,379,,,0.1650390625,3.424290657043457,,,
7,389,,,0.158203125,3.414806842803955,,,
7,391,,,,,0.16859999299049377,0.16859999299049377,3.4511115550994873
8,399,,,0.1845703125,3.345428466796875,,,
8,409,,,0.1953125,3.3878731727600098,,,
8,419,,,0.177734375,3.4135921001434326,,,
8,429,,,0.1884765625,3.278958797454834,,,
8,439,,,0.1953125,3.369663953781128,,,
8,440,,,,,0.1964000016450882,0.1964000016450882,3.22214937210083
9,449,,,0.19140625,3.2886533737182617,,,
9,459,,,0.1796875,3.338944911956787,,,
9,469,,,0.1923828125,3.2724125385284424,,,
9,479,,,0.185546875,3.2619524002075195,,,
9,489,,,0.17924527823925018,3.389145851135254,,,
9,489,,,,,0.19779999554157257,0.19779999554157257,3.23877215385437
10,499,,,0.1875,3.296980857849121,,,
10,509,,,0.203125,3.2379279136657715,,,
10,519,,,0.2158203125,3.217850685119629,,,
10,529,,,0.2001953125,3.2837846279144287,,,
10,538,,,,,0.23579999804496765,0.23579999804496765,3.0114846229553223
11,539,,,0.23046875,3.1159439086914062,,,
11,549,,,0.21484375,3.2226991653442383,,,
11,559,,,0.2177734375,3.2293508052825928,,,
11,569,,,0.216796875,3.1815521717071533,,,
11,579,,,0.2265625,3.195988416671753,,,
11,587,,,,,0.2596000134944916,0.2596000134944916,2.9744482040405273
12,589,,,0.22265625,3.11649751663208,,,
12,599,,,0.2109375,3.131837844848633,,,
12,609,,,0.2138671875,3.1387085914611816,,,
12,619,,,0.24609375,3.088092088699341,,,
12,629,,,0.2314453125,3.0400965213775635,,,
12,636,,,,,0.2614000141620636,0.2614000141620636,2.9359164237976074
13,639,,,0.2451171875,3.035543441772461,,,
13,649,,,0.2529296875,3.066188097000122,,,
13,659,,,0.220703125,3.0981035232543945,,,
13,669,,,0.23828125,3.1063358783721924,,,
13,679,,,0.255859375,2.93947434425354,,,
13,685,,,,,0.2614000141620636,0.2542000114917755,2.97624135017395
14,689,,,0.2333984375,3.0224013328552246,,,
14,699,,,0.236328125,3.0016977787017822,,,
14,709,,,0.232421875,3.0752251148223877,,,
14,719,,,0.232421875,3.0861940383911133,,,
14,729,,,0.2626953125,2.948233127593994,,,
14,734,,,,,0.2766000032424927,0.2766000032424927,2.8536856174468994
15,739,,,0.248046875,2.95837140083313,,,
15,749,,,0.2490234375,2.916417360305786,,,
15,759,,,0.259765625,2.9972519874572754,,,
15,769,,,0.2607421875,2.957204818725586,,,
15,779,,,0.271484375,2.9218971729278564,,,
15,783,,,,,0.28519999980926514,0.28519999980926514,2.8624753952026367
16,789,,,0.263671875,2.9155519008636475,,,
16,799,,,0.2587890625,2.905921220779419,,,
16,809,,,0.2744140625,2.892047166824341,,,
16,819,,,0.2451171875,2.9225564002990723,,,
16,829,,,0.2705078125,2.880683183670044,,,
16,832,,,,,0.290800005197525,0.290800005197525,2.7970523834228516
17,839,,,0.2626953125,2.9047868251800537,,,
17,849,,,0.2861328125,2.8912644386291504,,,
17,859,,,0.2509765625,2.966421604156494,,,
17,869,,,0.27734375,2.8961477279663086,,,
17,879,,,0.2822265625,2.886314868927002,,,
17,881,,,,,0.30640000104904175,0.30640000104904175,2.7649478912353516
18,889,,,0.2958984375,2.7363171577453613,,,
18,899,,,0.2998046875,2.8224127292633057,,,
18,909,,,0.29296875,2.840778112411499,,,
18,919,,,0.2939453125,2.822573661804199,,,
18,929,,,0.2763671875,2.7937567234039307,,,
18,930,,,,,0.3553999960422516,0.3553999960422516,2.4697389602661133
19,939,,,0.310546875,2.7236766815185547,,,
19,949,,,0.2744140625,2.7731735706329346,,,
19,959,,,0.3095703125,2.7508034706115723,,,
19,969,,,0.2783203125,2.8223860263824463,,,
19,979,,,0.30070754885673523,2.70737886428833,,,
19,979,,,,,0.3553999960422516,0.34779998660087585,2.5229172706604004
20,989,,,0.30078125,2.7591395378112793,,,
