RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.0302734375,4.3907294273376465,,,
,0,19,,,0.0341796875,4.285826683044434,,,
,0,29,,,0.0595703125,4.144571781158447,,,
,0,39,,,0.0693359375,4.068271636962891,,,
,0,48,,,,,0.05739999935030937,0.05739999935030937,4.3011794090271
,1,49,,,0.0712890625,4.002038478851318,,,
,1,59,,,0.0751953125,3.941812515258789,,,
,1,69,,,0.0986328125,3.949943780899048,,,
,1,79,,,0.1005859375,3.873213529586792,,,
,1,89,,,0.09375,3.8571321964263916,,,
,1,97,,,,,0.10159999877214432,0.10159999877214432,3.825056552886963
,2,99,,,0.099609375,3.823399782180786,,,
,2,109,,,0.0927734375,3.8473846912384033,,,
,2,119,,,0.0947265625,3.8339719772338867,,,
,2,129,,,0.1123046875,3.793001174926758,,,
,2,139,,,0.109375,3.763911485671997,,,
,2,146,,,,,0.1340000033378601,0.1340000033378601,3.6495361328125
,3,149,,,0.1083984375,3.7732858657836914,,,
,3,159,,,0.103515625,3.716848850250244,,,
,3,169,,,0.123046875,3.6625914573669434,,,
,3,179,,,0.111328125,3.727633237838745,,,
,3,189,,,0.1220703125,3.6636431217193604,,,
,3,195,,,,,0.14180000126361847,0.14180000126361847,3.6150100231170654
,4,199,,,0.146484375,3.565915584564209,,,
,4,209,,,0.1318359375,3.600710391998291,,,
,4,219,,,0.1513671875,3.4639732837677,,,
,4,229,,,0.1640625,3.5840084552764893,,,
,4,239,,,0.1396484375,3.5156543254852295,,,
,4,244,,,,,0.16619999706745148,0.16619999706745148,3.4012157917022705
,5,249,,,0.1572265625,3.452754497528076,,,
,5,259,,,0.169921875,3.518629789352417,,,
,5,269,,,0.1669921875,3.44338059425354,,,
,5,279,,,0.1689453125,3.457197666168213,,,
,5,289,,,0.1611328125,3.5151405334472656,,,
,5,293,,,,,0.186599999666214,0.186599999666214,3.306872606277466
,6,299,,,0.1923828125,3.4016921520233154,,,
,6,309,,,0.1630859375,3.4350788593292236,,,
,6,319,,,0.1708984375,3.433812141418457,,,
,6,329,,,0.1845703125,3.341477632522583,,,
,6,339,,,0.1884765625,3.3373541831970215,,,
,6,342,,,,,0.20600000023841858,0.20600000023841858,3.2231860160827637
,7,349,,,0.205078125,3.333700656890869,,,
,7,359,,,0.1787109375,3.330993175506592,,,
,7,369,,,0.208984375,3.2364861965179443,,,
,7,379,,,0.197265625,3.23140025138855,,,
,7,389,,,0.208984375,3.2559022903442383,,,
,7,391,,,,,0.23520000278949738,0.23520000278949738,3.0765328407287598
,8,399,,,0.208984375,3.1731042861938477,,,
,8,409,,,0.208984375,3.2199485301971436,,,
,8,419,,,0.2265625,3.0767977237701416,,,
,8,429,,,0.2021484375,3.2363648414611816,,,
,8,439,,,0.232421875,3.167790174484253,,,
,8,440,,,,,0.2565999925136566,0.2565999925136566,2.9526209831237793
,9,449,,,0.2255859375,3.1761972904205322,,,
,9,459,,,0.22265625,3.160413980484009,,,
,9,469,,,0.1904296875,3.295942783355713,,,
,9,479,,,0.240234375,3.0689055919647217,,,
,9,489,,,0.2287735790014267,3.150001049041748,,,
,9,489,,,,,0.2565999925136566,0.24619999527931213,3.05098557472229
,10,499,,,0.2490234375,3.0684845447540283,,,
,10,509,,,0.2119140625,3.1598639488220215,,,
,10,519,,,0.23046875,3.051302671432495,,,
,10,529,,,0.2412109375,3.123067855834961,,,
,10,538,,,,,0.2955999970436096,0.2955999970436096,2.7610697746276855
,11,539,,,0.2470703125,3.0978448390960693,,,
,11,549,,,0.2509765625,3.0396265983581543,,,
,11,559,,,0.240234375,3.050323247909546,,,
,11,569,,,0.2451171875,3.0549371242523193,,,
,11,579,,,0.244140625,3.0463814735412598,,,
,11,587,,,,,0.3019999861717224,0.3019999861717224,2.727876663208008
,12,589,,,0.248046875,2.953138589859009,,,
,12,599,,,0.23828125,3.0461795330047607,,,
,12,609,,,0.26171875,2.919650077819824,,,
,12,619,,,0.2587890625,2.947070360183716,,,
,12,629,,,0.255859375,3.0145914554595947,,,
,12,636,,,,,0.3019999861717224,0.29339998960494995,2.856052875518799
,13,639,,,0.2626953125,2.8872883319854736,,,
,13,649,,,0.236328125,3.018932342529297,,,
,13,659,,,0.259765625,2.9706826210021973,,,
