epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.0224609375,4.522707462310791,,,
0,19,,,0.017578125,4.444958686828613,,,
0,29,,,0.025390625,4.387200355529785,,,
0,39,,,0.0224609375,4.325231552124023,,,
0,48,,,,,0.01860000006854534,0.01860000006854534,4.637871742248535
1,49,,,0.0322265625,4.328444480895996,,,
1,59,,,0.02734375,4.270619869232178,,,
1,69,,,0.0322265625,4.27329158782959,,,
1,79,,,0.0322265625,4.225052356719971,,,
1,89,,,0.0380859375,4.276124477386475,,,
1,97,,,,,0.035599999129772186,0.035599999129772186,4.25020170211792
2,99,,,0.0234375,4.23947286605835,,,
2,109,,,0.037109375,4.234669208526611,,,
2,119,,,0.0537109375,4.1782732009887695,,,
2,129,,,0.0390625,4.1294755935668945,,,
2,139,,,0.05078125,4.2057204246521,,,
2,146,,,,,0.04740000143647194,0.04740000143647194,4.074550151824951
3,149,,,0.037109375,4.163969993591309,,,
3,159,,,0.044921875,4.166094779968262,,,
3,169,,,0.0458984375,4.107027530670166,,,
3,179,,,0.0654296875,4.065295696258545,,,
3,189,,,0.056640625,4.084887981414795,,,
3,195,,,,,0.061000000685453415,0.061000000685453415,3.973620653152466
4,199,,,0.0634765625,4.059988975524902,,,
4,209,,,0.0771484375,4.009796619415283,,,
4,219,,,0.0576171875,4.057547569274902,,,
4,229,,,0.056640625,4.05816125869751,,,
4,239,,,0.06640625,3.9986021518707275,,,
4,244,,,,,0.0820000022649765,0.0820000022649765,3.871030807495117
5,249,,,0.0751953125,3.9586520195007324,,,
5,259,,,0.0595703125,3.996497631072998,,,
5,269,,,0.0849609375,3.9596433639526367,,,
5,279,,,0.0703125,3.94636607170105,,,
5,289,,,0.0751953125,3.932877540588379,,,
5,293,,,,,0.08940000087022781,0.08940000087022781,3.808838367462158
6,299,,,0.0869140625,3.897299289703369,,,
6,309,,,0.0947265625,3.8733930587768555,,,
6,319,,,0.0771484375,3.8569321632385254,,,
6,329,,,0.0966796875,3.797895908355713,,,
6,339,,,0.0927734375,3.8612680435180664,,,
6,342,,,,,0.10520000010728836,0.10520000010728836,3.7465133666992188
7,349,,,0.0947265625,3.833191394805908,,,
7,359,,,0.0869140625,3.8370742797851562,,,
7,369,,,0.09765625,3.844054698944092,,,
7,379,,,0.0830078125,3.8710849285125732,,,
7,389,,,0.1162109375,3.7524235248565674,,,
7,391,,,,,0.10520000010728836,0.09059999883174896,3.9246726036071777
8,399,,,0.1015625,3.7496747970581055,,,
8,409,,,0.1083984375,3.7393798828125,,,
8,419,,,0.0986328125,3.784869432449341,,,
8,429,,,0.1025390625,3.7553226947784424,,,
8,439,,,0.1044921875,3.7949013710021973,,,
8,440,,,,,0.1136000007390976,0.1136000007390976,3.6743972301483154
9,449,,,0.1123046875,3.667680025100708,,,
9,459,,,0.125,3.629613161087036,,,
9,469,,,0.1015625,3.704432249069214,,,
9,479,,,0.1103515625,3.7359273433685303,,,
9,489,,,0.12971697747707367,3.7062816619873047,,,
9,489,,,,,0.13359999656677246,0.13359999656677246,3.5281529426574707
10,499,,,0.107421875,3.671278953552246,,,
10,509,,,0.123046875,3.67252516746521,,,
10,519,,,0.1435546875,3.5771820545196533,,,
10,529,,,0.130859375,3.662696123123169,,,
10,538,,,,,0.15160000324249268,0.15160000324249268,3.4412238597869873
11,539,,,0.12109375,3.6089415550231934,,,
11,549,,,0.1162109375,3.6431243419647217,,,
11,559,,,0.12890625,3.618802547454834,,,
11,569,,,0.115234375,3.6740357875823975,,,
11,579,,,0.123046875,3.6455821990966797,,,
11,587,,,,,0.15199999511241913,0.15199999511241913,3.4933114051818848
12,589,,,0.13671875,3.620042324066162,,,
12,599,,,0.1171875,3.6498401165008545,,,
12,609,,,0.14453125,3.5757343769073486,,,
12,619,,,0.1494140625,3.4819722175598145,,,
12,629,,,0.130859375,3.596447706222534,,,
12,636,,,,,0.15620000660419464,0.15620000660419464,3.3727867603302
13,639,,,0.1533203125,3.4847097396850586,,,
13,649,,,0.1376953125,3.539928436279297,,,
13,659,,,0.150390625,3.4709560871124268,,,
13,669,,,0.140625,3.509213447570801,,,
13,679,,,0.1376953125,3.5196621417999268,,,
13,685,,,,,0.17679999768733978,0.17679999768733978,3.299891948699951
14,689,,,0.15625,3.519176483154297,,,
14,699,,,0.158203125,3.4672939777374268,,,
14,709,,,0.1455078125,3.50093150138855,,,
14,719,,,0.1689453125,3.484984874725342,,,
14,729,,,0.177734375,3.430743455886841,,,
14,734,,,,,0.17679999768733978,0.17679999768733978,3.3339080810546875
15,739,,,0.158203125,3.5183663368225098,,,
15,749,,,0.1513671875,3.433180809020996,,,
15,759,,,0.1435546875,3.4484357833862305,,,
15,769,,,0.1787109375,3.434717893600464,,,
15,779,,,0.1611328125,3.4524333477020264,,,
15,783,,,,,0.17960000038146973,0.17960000038146973,3.3083338737487793
16,789,,,0.1572265625,3.4083971977233887,,,
16,799,,,0.1689453125,3.4236178398132324,,,
16,809,,,0.17578125,3.4180169105529785,,,
16,819,,,0.1796875,3.42936635017395,,,
16,829,,,0.1611328125,3.354158639907837,,,
16,832,,,,,0.1809999942779541,0.1809999942779541,3.2695484161376953
17,839,,,0.171875,3.386876106262207,,,
17,849,,,0.1806640625,3.4259753227233887,,,
17,859,,,0.1865234375,3.377124547958374,,,
17,869,,,0.1767578125,3.3199150562286377,,,
17,879,,,0.1640625,3.4075822830200195,,,
17,881,,,,,0.19280000030994415,0.19280000030994415,3.2553889751434326
18,889,,,0.15625,3.417330741882324,,,
18,899,,,0.193359375,3.3319265842437744,,,
18,909,,,0.185546875,3.321859121322632,,,
18,919,,,0.1669921875,3.368598222732544,,,
18,929,,,0.1826171875,3.3247272968292236,,,
18,930,,,,,0.20319999754428864,0.20319999754428864,3.134457588195801
19,939,,,0.1826171875,3.246419668197632,,,
19,949,,,0.189453125,3.3280763626098633,,,
19,959,,,0.169921875,3.3425798416137695,,,
19,969,,,0.1982421875,3.3080930709838867,,,
19,979,,,0.19221697747707367,3.2741007804870605,,,
19,979,,,,,0.21140000224113464,0.21140000224113464,3.1157634258270264
20,989,,,0.2138671875,3.247316837310791,,,
20,999,,,0.208984375,3.2520339488983154,,,
20,1009,,,0.1904296875,3.1761419773101807,,,
20,1019,,,0.193359375,3.2314610481262207,,,
20,1028,,,,,0.21439999341964722,0.21439999341964722,3.0967049598693848
21,1029,,,0.2021484375,3.203352212905884,,,
21,1039,,,0.1943359375,3.210723638534546,,,
21,1049,,,0.169921875,3.2369000911712646,,,
21,1059,,,0.1875,3.2395057678222656,,,
21,1069,,,0.2041015625,3.1432063579559326,,,
21,1077,,,,,0.24040000140666962,0.24040000140666962,3.0296778678894043
22,1079,,,0.2021484375,3.1502082347869873,,,
22,1089,,,0.1962890625,3.1767547130584717,,,
22,1099,,,0.1982421875,3.238482713699341,,,
22,1109,,,0.201171875,3.291433572769165,,,
22,1119,,,0.19921875,3.160526752471924,,,
22,1126,,,,,0.24639999866485596,0.24639999866485596,2.933375120162964
23,1129,,,0.21484375,3.1344122886657715,,,
23,1139,,,0.248046875,3.114072561264038,,,
23,1149,,,0.208984375,3.1467695236206055,,,
23,1159,,,0.2060546875,3.1390151977539062,,,
23,1169,,,0.21875,3.1671295166015625,,,
23,1175,,,,,0.24740000069141388,0.24740000069141388,3.0626134872436523
24,1179,,,0.234375,3.0561933517456055,,,
24,1189,,,0.224609375,3.101006031036377,,,
24,1199,,,0.232421875,3.070197343826294,,,
24,1209,,,0.236328125,3.058425188064575,,,
24,1219,,,0.2333984375,3.142630100250244,,,
24,1224,,,,,0.2687999904155731,0.2687999904155731,2.8398334980010986
25,1229,,,0.232421875,3.0510525703430176,,,
25,1239,,,0.228515625,3.1190383434295654,,,
25,1249,,,0.2431640625,3.0784976482391357,,,
25,1259,,,0.212890625,3.1014065742492676,,,
25,1269,,,0.23046875,2.992202043533325,,,
25,1273,,,,,0.2962000072002411,0.2962000072002411,2.774857997894287
26,1279,,,0.248046875,3.050548553466797,,,
26,1289,,,0.2392578125,3.051251173019409,,,
26,1299,,,0.2587890625,3.095313310623169,,,
26,1309,,,0.2490234375,2.990938425064087,,,
26,1319,,,0.2548828125,2.929893970489502,,,
26,1322,,,,,0.2962000072002411,0.28060001134872437,2.8057007789611816
27,1329,,,0.26953125,2.910745143890381,,,
27,1339,,,0.2353515625,3.008281946182251,,,
27,1349,,,0.2294921875,2.98722767829895,,,
27,1359,,,0.259765625,2.9408931732177734,,,
27,1369,,,0.2744140625,2.897897958755493,,,
27,1371,,,,,0.313400000333786,0.313400000333786,2.6593453884124756
28,1379,,,0.255859375,2.9698779582977295,,,
28,1389,,,0.25,3.016099214553833,,,
28,1399,,,0.25390625,2.9993672370910645,,,
28,1409,,,0.2890625,2.9183106422424316,,,
28,1419,,,0.2646484375,2.822784662246704,,,
28,1420,,,,,0.33880001306533813,0.33880001306533813,2.486297130584717
29,1429,,,0.2783203125,2.852151870727539,,,
29,1439,,,0.2744140625,2.885272979736328,,,
29,1449,,,0.2802734375,2.8591673374176025,,,
29,1459,,,0.27734375,2.8861358165740967,,,
29,1469,,,0.2700471580028534,2.86362361907959,,,
29,1469,,,,,0.33880001306533813,0.3203999996185303,2.617513418197632
30,1479,,,0.2939453125,2.8214797973632812,,,
30,1489,,,0.2705078125,2.904818296432495,,,
30,1499,,,0.2841796875,2.7993435859680176,,,
30,1509,,,0.279296875,2.8190531730651855,,,
30,1518,,,,,0.33880001306533813,0.3310000002384186,2.595289945602417
31,1519,,,0.283203125,2.8631157875061035,,,
31,1529,,,0.28125,2.8720035552978516,,,
31,1539,,,0.2900390625,2.801729202270508,,,
31,1549,,,0.291015625,2.838792324066162,,,
31,1559,,,0.291015625,2.747098445892334,,,
31,1567,,,,,0.34619998931884766,0.34619998931884766,2.5301990509033203
32,1569,,,0.3173828125,2.669248342514038,,,
32,1579,,,0.283203125,2.8444817066192627,,,
32,1589,,,0.3046875,2.7099320888519287,,,
32,1599,,,0.2802734375,2.8350119590759277,,,
32,1609,,,0.291015625,2.766123056411743,,,
32,1616,,,,,0.34619998931884766,0.34619998931884766,2.466778516769409
33,1619,,,0.28515625,2.713674306869507,,,
33,1629,,,0.302734375,2.7236454486846924,,,
33,1639,,,0.2998046875,2.797445297241211,,,
33,1649,,,0.2998046875,2.8050758838653564,,,
33,1659,,,0.3115234375,2.715650796890259,,,
33,1665,,,,,0.3619999885559082,0.3619999885559082,2.456286907196045
34,1669,,,0.3271484375,2.656555414199829,,,
34,1679,,,0.2880859375,2.7979767322540283,,,
34,1689,,,0.3076171875,2.6513266563415527,,,
