RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.0380859375,4.264193534851074,,,
,0,19,,,0.0751953125,4.08057165145874,,,
,0,29,,,0.072265625,4.021172046661377,,,
,0,39,,,0.0849609375,3.9692866802215576,,,
,0,48,,,,,0.09399999678134918,0.09399999678134918,3.8440914154052734
,1,49,,,0.1103515625,3.833793878555298,,,
,1,59,,,0.095703125,3.840841770172119,,,
,1,69,,,0.1083984375,3.7948360443115234,,,
,1,79,,,0.1220703125,3.7179512977600098,,,
,1,89,,,0.1005859375,3.749453067779541,,,
,1,97,,,,,0.1242000013589859,0.1242000013589859,3.613994598388672
,2,99,,,0.134765625,3.661487102508545,,,
,2,109,,,0.10546875,3.7759571075439453,,,
,2,119,,,0.146484375,3.6191961765289307,,,
,2,129,,,0.1298828125,3.6353321075439453,,,
,2,139,,,0.1572265625,3.5499486923217773,,,
,2,146,,,,,0.17180000245571136,0.17180000245571136,3.3366730213165283
,3,149,,,0.1591796875,3.564607620239258,,,
,3,159,,,0.1396484375,3.606289863586426,,,
,3,169,,,0.1513671875,3.5579745769500732,,,
,3,179,,,0.1435546875,3.5179426670074463,,,
,3,189,,,0.1708984375,3.4587275981903076,,,
,3,195,,,,,0.19439999759197235,0.19439999759197235,3.2548928260803223
,4,199,,,0.173828125,3.5025641918182373,,,
,4,209,,,0.185546875,3.3791885375976562,,,
,4,219,,,0.1640625,3.3917627334594727,,,
,4,229,,,0.189453125,3.38369083404541,,,
,4,239,,,0.201171875,3.3808910846710205,,,
,4,244,,,,,0.21879999339580536,0.21879999339580536,3.147237539291382
,5,249,,,0.1826171875,3.361051321029663,,,
,5,259,,,0.18359375,3.394909620285034,,,
,5,269,,,0.201171875,3.271660566329956,,,
,5,279,,,0.19921875,3.2935149669647217,,,
,5,289,,,0.1826171875,3.3082923889160156,,,
,5,293,,,,,0.24060000479221344,0.24060000479221344,3.0544276237487793
,6,299,,,0.1865234375,3.3404016494750977,,,
,6,309,,,0.220703125,3.2559168338775635,,,
,6,319,,,0.208984375,3.2016072273254395,,,
,6,329,,,0.21875,3.2198846340179443,,,
,6,339,,,0.2236328125,3.230681896209717,,,
,6,342,,,,,0.2565999925136566,0.2565999925136566,2.9656128883361816
,7,349,,,0.216796875,3.190920829772949,,,
,7,359,,,0.20703125,3.209139347076416,,,
,7,369,,,0.2275390625,3.0890703201293945,,,
,7,379,,,0.205078125,3.2108724117279053,,,
,7,389,,,0.2314453125,3.2220845222473145,,,
,7,391,,,,,0.27959999442100525,0.27959999442100525,2.830673933029175
,8,399,,,0.2412109375,3.167290687561035,,,
,8,409,,,0.2333984375,3.1430091857910156,,,
,8,419,,,0.2333984375,3.152618169784546,,,
,8,429,,,0.228515625,3.0580759048461914,,,
,8,439,,,0.2421875,3.0974249839782715,,,
,8,440,,,,,0.289000004529953,0.289000004529953,2.8248119354248047
,9,449,,,0.2431640625,3.061354160308838,,,
,9,459,,,0.1982421875,3.0827245712280273,,,
,9,469,,,0.2412109375,3.0316333770751953,,,
,9,479,,,0.2412109375,3.0949394702911377,,,
,9,489,,,0.21933962404727936,3.2205801010131836,,,
,9,489,,,,,0.2994000017642975,0.2994000017642975,2.779334306716919
,10,499,,,0.2421875,2.997715711593628,,,
,10,509,,,0.2578125,3.006450891494751,,,
,10,519,,,0.2646484375,3.003526449203491,,,
,10,529,,,0.25390625,2.944321393966675,,,
,10,538,,,,,0.30880001187324524,0.30880001187324524,2.696315288543701
,11,539,,,0.2529296875,2.961747884750366,,,
,11,549,,,0.267578125,2.9589643478393555,,,
,11,559,,,0.2353515625,3.0455946922302246,,,
,11,569,,,0.267578125,2.9450814723968506,,,
,11,579,,,0.2666015625,3.0371530055999756,,,
,11,587,,,,,0.30880001187324524,0.30379998683929443,2.760985851287842
,12,589,,,0.25390625,2.942085027694702,,,
,12,599,,,0.2685546875,2.908045530319214,,,
,12,609,,,0.2529296875,2.9837141036987305,,,
,12,619,,,0.2646484375,2.973039388656616,,,
,12,629,,,0.2685546875,2.8952741622924805,,,
,12,636,,,,,0.319599986076355,0.319599986076355,2.6792376041412354
,13,639,,,0.279296875,2.9154245853424072,,,
,13,649,,,0.2900390625,2.8516719341278076,,,
,13,659,,,0.27734375,2.832454204559326,,,
,13,669,,,0.2646484375,2.9520466327667236,,,
,13,679,,,0.263671875,2.9182565212249756,,,
,13,685,,,,,0.319599986076355,0.3084000051021576,2.7334580421447754
,14,689,,,0.2646484375,2.909900665283203,,,
,14,699,,,0.2763671875,2.8798274993896484,,,
,14,709,,,0.2998046875,2.849898338317871,,,
,14,719,,,0.28515625,2.880145788192749,,,
,14,729,,,0.2900390625,2.830981969833374,,,
,14,734,,,,,0.3617999851703644,0.3617999851703644,2.458571195602417
,15,739,,,0.2919921875,2.7620584964752197,,,
,15,749,,,0.2939453125,2.840338706970215,,,
,15,759,,,0.32421875,2.7339706420898438,,,
,15,769,,,0.291015625,2.885162353515625,,,
,15,779,,,0.2822265625,2.806246519088745,,,
,15,783,,,,,0.3617999851703644,0.34380000829696655,2.550739288330078
,16,789,,,0.27734375,2.8774852752685547,,,
,16,799,,,0.3076171875,2.776008129119873,,,
,16,809,,,0.3173828125,2.7094528675079346,,,
,16,819,,,0.298828125,2.749377727508545,,,
,16,829,,,0.310546875,2.7378089427948,,,
,16,832,,,,,0.3617999851703644,0.33959999680519104,2.571621894836426
,17,839,,,0.3076171875,2.647158145904541,,,
,17,849,,,0.298828125,2.768785238265991,,,
,17,859,,,0.2841796875,2.8452422618865967,,,
,17,869,,,0.3076171875,2.770796775817871,,,
,17,879,,,0.326171875,2.6623728275299072,,,
,17,881,,,,,0.3617999851703644,0.3215999901294708,2.726531505584717
,18,889,,,0.31640625,2.6424293518066406,,,
,18,899,,,0.3330078125,2.6945903301239014,,,
,18,909,,,0.3310546875,2.6712493896484375,,,
,18,919,,,0.3173828125,2.702584981918335,,,
,18,929,,,0.30859375,2.685744047164917,,,
,18,930,,,,,0.37380000948905945,0.37380000948905945,2.4388504028320312
,19,939,,,0.3251953125,2.656891107559204,,,
,19,949,,,0.3037109375,2.7432808876037598,,,
,19,959,,,0.2998046875,2.737128734588623,,,
,19,969,,,0.318359375,2.717639207839966,,,
,19,979,,,0.2995283007621765,2.702382802963257,,,
,19,979,,,,,0.37380000948905945,0.365200012922287,2.4851889610290527
,20,989,,,0.3154296875,2.7017149925231934,,,
,20,999,,,0.2919921875,2.8248050212860107,,,
,20,1009,,,0.3349609375,2.6238996982574463,,,
,20,1019,,,0.3232421875,2.7503557205200195,,,
,20,1028,,,,,0.376800000667572,0.376800000667572,2.4101386070251465
,21,1029,,,0.3193359375,2.678253412246704,,,
,21,1039,,,0.3193359375,2.7024118900299072,,,
,21,1049,,,0.3046875,2.7462210655212402,,,
,21,1059,,,0.3173828125,2.6546823978424072,,,
,21,1069,,,0.3388671875,2.6701242923736572,,,
,21,1077,,,,,0.3853999972343445,0.3853999972343445,2.3920199871063232
