epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.009765625,4.534628391265869,,,
0,19,,,0.0166015625,4.426024913787842,,,
0,29,,,0.0244140625,4.370825290679932,,,
0,39,,,0.0224609375,4.403863906860352,,,
0,48,,,,,0.02239999920129776,0.02239999920129776,4.521728038787842
1,49,,,0.03125,4.336242198944092,,,
1,59,,,0.033203125,4.295014381408691,,,
1,69,,,0.03515625,4.301732540130615,,,
1,79,,,0.0380859375,4.231272220611572,,,
1,89,,,0.03125,4.268418788909912,,,
1,97,,,,,0.03240000084042549,0.03240000084042549,4.207709789276123
2,99,,,0.02734375,4.244377136230469,,,
2,109,,,0.021484375,4.294628143310547,,,
2,119,,,0.0361328125,4.20680570602417,,,
2,129,,,0.0341796875,4.230637073516846,,,
2,139,,,0.041015625,4.187011241912842,,,
2,146,,,,,0.049800001084804535,0.049800001084804535,4.117234230041504
3,149,,,0.041015625,4.150020599365234,,,
3,159,,,0.0380859375,4.192371845245361,,,
3,169,,,0.0400390625,4.110185146331787,,,
3,179,,,0.0634765625,4.106232643127441,,,
3,189,,,0.044921875,4.081384658813477,,,
3,195,,,,,0.06520000100135803,0.06520000100135803,4.023563385009766
4,199,,,0.056640625,4.0385026931762695,,,
4,209,,,0.0546875,4.066014289855957,,,
4,219,,,0.064453125,4.0210089683532715,,,
4,229,,,0.072265625,3.9822678565979004,,,
4,239,,,0.0625,4.003495693206787,,,
4,244,,,,,0.08020000159740448,0.08020000159740448,3.9167981147766113
5,249,,,0.0595703125,4.007611274719238,,,
5,259,,,0.0625,3.9897143840789795,,,
5,269,,,0.0654296875,3.9349098205566406,,,
5,279,,,0.0732421875,4.0036821365356445,,,
5,289,,,0.0810546875,3.9305593967437744,,,
5,293,,,,,0.09139999747276306,0.09139999747276306,3.812511920928955
6,299,,,0.0869140625,3.862032890319824,,,
6,309,,,0.0673828125,4.000519752502441,,,
6,319,,,0.0751953125,3.9833037853240967,,,
6,329,,,0.08203125,3.900024652481079,,,
6,339,,,0.0830078125,3.8461217880249023,,,
6,342,,,,,0.10239999741315842,0.10239999741315842,3.724463701248169
7,349,,,0.095703125,3.8678083419799805,,,
7,359,,,0.0830078125,3.924790143966675,,,
7,369,,,0.0830078125,3.8943843841552734,,,
7,379,,,0.107421875,3.8269147872924805,,,
7,389,,,0.0986328125,3.8412044048309326,,,
7,391,,,,,0.10540000349283218,0.10540000349283218,3.7219924926757812
8,399,,,0.072265625,3.8536972999572754,,,
8,409,,,0.1005859375,3.785087823867798,,,
8,419,,,0.0869140625,3.8679399490356445,,,
8,429,,,0.09765625,3.7889513969421387,,,
8,439,,,0.0927734375,3.836543560028076,,,
8,440,,,,,0.1120000034570694,0.1120000034570694,3.653090715408325
9,449,,,0.1083984375,3.7662148475646973,,,
9,459,,,0.107421875,3.799288511276245,,,
9,469,,,0.1279296875,3.699460029602051,,,
