epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.0166015625,4.526733875274658,,,
0,19,,,0.0322265625,4.4550251960754395,,,
0,29,,,0.0341796875,4.376585483551025,,,
0,39,,,0.0390625,4.236129283905029,,,
0,48,,,,,0.049800001084804535,0.049800001084804535,4.213163375854492
1,49,,,0.0361328125,4.204826831817627,,,
1,59,,,0.0556640625,4.162919521331787,,,
1,69,,,0.0458984375,4.147184371948242,,,
1,79,,,0.0595703125,4.076670169830322,,,
1,89,,,0.0546875,4.096308708190918,,,
1,97,,,,,0.07199999690055847,0.07199999690055847,3.9814155101776123
2,99,,,0.0625,4.054553985595703,,,
2,109,,,0.0673828125,4.059383392333984,,,
2,119,,,0.076171875,3.9888999462127686,,,
2,129,,,0.0869140625,3.966336965560913,,,
2,139,,,0.0849609375,4.032715320587158,,,
2,146,,,,,0.07199999690055847,0.07159999758005142,3.9029242992401123
3,149,,,0.087890625,3.9295685291290283,,,
3,159,,,0.07421875,3.96095871925354,,,
3,169,,,0.0849609375,3.8584465980529785,,,
3,179,,,0.0908203125,3.86409854888916,,,
3,189,,,0.0810546875,3.87475848197937,,,
3,195,,,,,0.10559999942779541,0.10559999942779541,3.7434959411621094
4,199,,,0.0830078125,3.868955373764038,,,
4,209,,,0.0986328125,3.8227620124816895,,,
4,219,,,0.109375,3.8191559314727783,,,
4,229,,,0.1083984375,3.7570855617523193,,,
4,239,,,0.1103515625,3.8024535179138184,,,
4,244,,,,,0.1128000020980835,0.1128000020980835,3.6804962158203125
5,249,,,0.09765625,3.7604756355285645,,,
5,259,,,0.1064453125,3.7360587120056152,,,
5,269,,,0.1005859375,3.753894805908203,,,
5,279,,,0.12890625,3.6861510276794434,,,
5,289,,,0.1171875,3.6938562393188477,,,
5,293,,,,,0.12080000340938568,0.12080000340938568,3.646862030029297
6,299,,,0.1025390625,3.746586799621582,,,
6,309,,,0.11328125,3.608463764190674,,,
6,319,,,0.1279296875,3.6697840690612793,,,
6,329,,,0.12109375,3.716073751449585,,,
6,339,,,0.11328125,3.6731345653533936,,,
6,342,,,,,0.131400004029274,0.131400004029274,3.515862226486206
7,349,,,0.1435546875,3.525116443634033,,,
7,359,,,0.1318359375,3.6154699325561523,,,
7,369,,,0.12109375,3.6547815799713135,,,
7,379,,,0.12890625,3.594276189804077,,,
7,389,,,0.140625,3.5573079586029053,,,
7,391,,,,,0.15080000460147858,0.15080000460147858,3.5075466632843018
8,399,,,0.130859375,3.582467555999756,,,
