epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.0263671875,4.441870212554932,,,
0,19,,,0.03125,4.335717678070068,,,
0,29,,,0.037109375,4.239866256713867,,,
0,39,,,0.0498046875,4.20920467376709,,,
0,48,,,,,0.04479999840259552,0.04479999840259552,4.192495822906494
1,49,,,0.0595703125,4.142617225646973,,,
1,59,,,0.064453125,4.113514423370361,,,
1,69,,,0.078125,4.061834335327148,,,
1,79,,,0.080078125,3.9586122035980225,,,
1,89,,,0.068359375,4.046638011932373,,,
1,97,,,,,0.07880000025033951,0.07880000025033951,3.9589107036590576
2,99,,,0.0888671875,3.9487602710723877,,,
2,109,,,0.0712890625,3.874544858932495,,,
2,119,,,0.0830078125,3.9210476875305176,,,
2,129,,,0.083984375,3.976665496826172,,,
2,139,,,0.099609375,3.8584842681884766,,,
2,146,,,,,0.10040000081062317,0.10040000081062317,3.801008701324463
3,149,,,0.1015625,3.864229679107666,,,
3,159,,,0.109375,3.8053719997406006,,,
3,169,,,0.115234375,3.8742780685424805,,,
3,179,,,0.1171875,3.8365139961242676,,,
3,189,,,0.1171875,3.7822508811950684,,,
3,195,,,,,0.12139999866485596,0.12139999866485596,3.6621289253234863
4,199,,,0.1240234375,3.69681715965271,,,
4,209,,,0.1103515625,3.7685546875,,,
4,219,,,0.1064453125,3.760695695877075,,,
4,229,,,0.087890625,3.8320815563201904,,,
4,239,,,0.115234375,3.723526954650879,,,
4,244,,,,,0.12139999866485596,0.11999999731779099,3.6295113563537598
5,249,,,0.1181640625,3.751006603240967,,,
5,259,,,0.1337890625,3.66502046585083,,,
5,269,,,0.115234375,3.7170021533966064,,,
5,279,,,0.119140625,3.652536630630493,,,
5,289,,,0.1318359375,3.616079330444336,,,
5,293,,,,,0.12319999933242798,0.12319999933242798,3.61834716796875
6,299,,,0.125,3.732490301132202,,,
6,309,,,0.1318359375,3.628136157989502,,,
6,319,,,0.15234375,3.5729963779449463,,,
6,329,,,0.1220703125,3.637036085128784,,,
6,339,,,0.150390625,3.48540997505188,,,
6,342,,,,,0.14399999380111694,0.14399999380111694,3.4619078636169434
7,349,,,0.146484375,3.541013717651367,,,
