epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.0166015625,4.499734401702881,,,
0,19,,,0.041015625,4.314057350158691,,,
0,29,,,0.064453125,4.193524360656738,,,
0,39,,,0.0576171875,4.181307792663574,,,
0,48,,,,,0.06379999965429306,0.06379999965429306,4.0888590812683105
1,49,,,0.060546875,4.050834655761719,,,
1,59,,,0.0859375,3.9986953735351562,,,
1,69,,,0.0810546875,3.9705917835235596,,,
1,79,,,0.072265625,3.9220032691955566,,,
1,89,,,0.0927734375,3.858628749847412,,,
1,97,,,,,0.09380000084638596,0.09380000084638596,3.8300182819366455
2,99,,,0.095703125,3.786198854446411,,,
2,109,,,0.107421875,3.8109476566314697,,,
2,119,,,0.115234375,3.7534375190734863,,,
2,129,,,0.107421875,3.79864501953125,,,
2,139,,,0.1015625,3.765712022781372,,,
2,146,,,,,0.10760000348091125,0.10760000348091125,3.719144344329834
3,149,,,0.103515625,3.7009010314941406,,,
3,159,,,0.0966796875,3.7498779296875,,,
3,169,,,0.119140625,3.7119903564453125,,,
3,179,,,0.126953125,3.6565468311309814,,,
3,189,,,0.115234375,3.6867902278900146,,,
3,195,,,,,0.11919999867677689,0.11919999867677689,3.69840669631958
4,199,,,0.12890625,3.6135575771331787,,,
4,209,,,0.1220703125,3.666792154312134,,,
4,219,,,0.13671875,3.529449462890625,,,
4,229,,,0.1357421875,3.589653491973877,,,
4,239,,,0.1591796875,3.5835459232330322,,,
4,244,,,,,0.14839999377727509,0.14839999377727509,3.4617793560028076
5,249,,,0.1357421875,3.5348715782165527,,,
5,259,,,0.1416015625,3.6137523651123047,,,
5,269,,,0.13671875,3.525561809539795,,,
5,279,,,0.15625,3.4759297370910645,,,
5,289,,,0.1328125,3.6044256687164307,,,
5,293,,,,,0.16500000655651093,0.16500000655651093,3.4245808124542236
6,299,,,0.169921875,3.4185903072357178,,,
6,309,,,0.1689453125,3.4877028465270996,,,
6,319,,,0.1552734375,3.421273708343506,,,
6,329,,,0.1728515625,3.388674259185791,,,
6,339,,,0.15625,3.445547103881836,,,
6,342,,,,,0.16840000450611115,0.16840000450611115,3.3568191528320312
7,349,,,0.181640625,3.3169775009155273,,,
7,359,,,0.16015625,3.470339059829712,,,
7,369,,,0.1806640625,3.385770082473755,,,
7,379,,,0.17578125,3.382009744644165,,,
7,389,,,0.1630859375,3.4391982555389404,,,
7,391,,,,,0.188400000333786,0.188400000333786,3.2565903663635254
8,399,,,0.17578125,3.3738315105438232,,,
8,409,,,0.18359375,3.2746644020080566,,,
8,419,,,0.169921875,3.344583034515381,,,
8,429,,,0.1845703125,3.3309364318847656,,,
8,439,,,0.203125,3.261523962020874,,,
8,440,,,,,0.21140000224113464,0.21140000224113464,3.1335933208465576
9,449,,,0.19140625,3.2436513900756836,,,
9,459,,,0.18359375,3.364136219024658,,,
9,469,,,0.2001953125,3.233800172805786,,,
9,479,,,0.1806640625,3.266169309616089,,,
9,489,,,0.19693395495414734,3.278096914291382,,,
9,489,,,,,0.21140000224113464,0.20659999549388885,3.229079008102417
10,499,,,0.2177734375,3.151359796524048,,,
10,509,,,0.2060546875,3.2454841136932373,,,
10,519,,,0.21875,3.130617141723633,,,
10,529,,,0.2109375,3.1892621517181396,,,
10,538,,,,,0.22660000622272491,0.22660000622272491,3.0860610008239746
11,539,,,0.224609375,3.107038736343384,,,
11,549,,,0.2099609375,3.222734212875366,,,
11,559,,,0.2177734375,3.180819034576416,,,
11,569,,,0.2158203125,3.1859896183013916,,,
11,579,,,0.22265625,3.137115955352783,,,
11,587,,,,,0.24379999935626984,0.24379999935626984,2.983257532119751
12,589,,,0.2119140625,3.1665148735046387,,,
12,599,,,0.23828125,3.053001642227173,,,
12,609,,,0.2216796875,3.1034932136535645,,,
12,619,,,0.2373046875,3.135620355606079,,,
12,629,,,0.2119140625,3.0832653045654297,,,
12,636,,,,,0.2547999918460846,0.2547999918460846,2.9278059005737305
13,639,,,0.251953125,3.0399444103240967,,,
13,649,,,0.2314453125,3.1154227256774902,,,
13,659,,,0.23828125,3.092618942260742,,,
13,669,,,0.2421875,3.088789701461792,,,
13,679,,,0.236328125,3.044743061065674,,,
13,685,,,,,0.2606000006198883,0.2606000006198883,2.896428108215332
14,689,,,0.2529296875,3.024305820465088,,,
14,699,,,0.2509765625,3.021977186203003,,,
14,709,,,0.25390625,3.005833148956299,,,
14,719,,,0.24609375,3.0540876388549805,,,
14,729,,,0.2529296875,3.0236868858337402,,,
14,734,,,,,0.28760001063346863,0.28760001063346863,2.7713265419006348
15,739,,,0.244140625,3.0391933917999268,,,
15,749,,,0.2587890625,2.899721622467041,,,
15,759,,,0.2607421875,2.903965711593628,,,
15,769,,,0.244140625,3.001011848449707,,,
15,779,,,0.2705078125,2.9291887283325195,,,
15,783,,,,,0.28760001063346863,0.2651999890804291,2.8866231441497803
16,789,,,0.248046875,3.0053417682647705,,,
16,799,,,0.2529296875,2.972025156021118,,,
16,809,,,0.2685546875,2.9212841987609863,,,
16,819,,,0.2490234375,2.9987781047821045,,,
16,829,,,0.2666015625,2.9052538871765137,,,
16,832,,,,,0.3009999990463257,0.3009999990463257,2.721984624862671
17,839,,,0.2685546875,2.8732688426971436,,,
17,849,,,0.259765625,2.930957555770874,,,
17,859,,,0.2685546875,2.8451883792877197,,,
17,869,,,0.2626953125,2.9450457096099854,,,
17,879,,,0.3017578125,2.766404151916504,,,
17,881,,,,,0.3179999887943268,0.3179999887943268,2.6089072227478027
18,889,,,0.2880859375,2.8923373222351074,,,
18,899,,,0.2744140625,2.885791063308716,,,
18,909,,,0.2890625,2.8181662559509277,,,
18,919,,,0.2978515625,2.7651665210723877,,,
18,929,,,0.26953125,2.8888015747070312,,,
18,930,,,,,0.3179999887943268,0.30379998683929443,2.7180004119873047
19,939,,,0.2421875,2.911431074142456,,,
19,949,,,0.275390625,2.8799335956573486,,,
19,959,,,0.2783203125,2.860731601715088,,,
19,969,,,0.2880859375,2.8296329975128174,,,
19,979,,,0.28891509771347046,2.797506093978882,,,
19,979,,,,,0.31859999895095825,0.31859999895095825,2.6400609016418457
20,989,,,0.296875,2.734098196029663,,,
20,999,,,0.27734375,2.8843300342559814,,,
20,1009,,,0.2998046875,2.8049676418304443,,,
20,1019,,,0.2958984375,2.7762508392333984,,,
20,1028,,,,,0.31859999895095825,0.30379998683929443,2.742558717727661
21,1029,,,0.283203125,2.7996299266815186,,,
21,1039,,,0.2919921875,2.7559728622436523,,,
21,1049,,,0.2841796875,2.822706699371338,,,
21,1059,,,0.2822265625,2.853517532348633,,,
21,1069,,,0.291015625,2.834312915802002,,,
21,1077,,,,,0.33820000290870667,0.33820000290870667,2.5555787086486816
22,1079,,,0.3310546875,2.683690071105957,,,
22,1089,,,0.302734375,2.777123212814331,,,
22,1099,,,0.291015625,2.7493720054626465,,,
22,1109,,,0.29296875,2.8335251808166504,,,
22,1119,,,0.2890625,2.826650619506836,,,
22,1126,,,,,0.3440000116825104,0.3440000116825104,2.577117919921875
23,1129,,,0.3154296875,2.690225839614868,,,
23,1139,,,0.314453125,2.7177858352661133,,,
23,1149,,,0.3125,2.6639301776885986,,,
23,1159,,,0.2841796875,2.8177809715270996,,,
23,1169,,,0.294921875,2.696284770965576,,,
23,1175,,,,,0.3440000116825104,0.3303999900817871,2.5857632160186768
24,1179,,,0.2958984375,2.8218343257904053,,,
24,1189,,,0.291015625,2.7559146881103516,,,
24,1199,,,0.3203125,2.7077648639678955,,,
24,1209,,,0.298828125,2.6906111240386963,,,
24,1219,,,0.3076171875,2.697230339050293,,,
24,1224,,,,,0.36000001430511475,0.36000001430511475,2.454421281814575
25,1229,,,0.328125,2.650014638900757,,,
25,1239,,,0.3017578125,2.7032346725463867,,,
25,1249,,,0.2939453125,2.729355812072754,,,
25,1259,,,0.2958984375,2.7764077186584473,,,
25,1269,,,0.3017578125,2.7953991889953613,,,
25,1273,,,,,0.36000001430511475,0.32260000705718994,2.6990103721618652
26,1279,,,0.328125,2.599029064178467,,,
26,1289,,,0.3046875,2.6762635707855225,,,
26,1299,,,0.3193359375,2.656646966934204,,,
26,1309,,,0.30078125,2.6494741439819336,,,
26,1319,,,0.3232421875,2.7006919384002686,,,
26,1322,,,,,0.3619999885559082,0.3619999885559082,2.399547815322876
27,1329,,,0.3388671875,2.5065503120422363,,,
27,1339,,,0.3330078125,2.541261672973633,,,
27,1349,,,0.30859375,2.735241413116455,,,
27,1359,,,0.3154296875,2.6915762424468994,,,
27,1369,,,0.306640625,2.713782787322998,,,
27,1371,,,,,0.38600000739097595,0.38600000739097595,2.3479175567626953
28,1379,,,0.3046875,2.6895265579223633,,,
28,1389,,,0.35546875,2.46709942817688,,,
28,1399,,,0.3212890625,2.58194899559021,,,
28,1409,,,0.3310546875,2.6098685264587402,,,
28,1419,,,0.310546875,2.720332145690918,,,
28,1420,,,,,0.38600000739097595,0.35260000824928284,2.4786183834075928
29,1429,,,0.36328125,2.550018310546875,,,
29,1439,,,0.34375,2.572582721710205,,,
29,1449,,,0.3251953125,2.619274139404297,,,
29,1459,,,0.3369140625,2.579894781112671,,,
29,1469,,,0.3419811427593231,2.5778253078460693,,,
29,1469,,,,,0.38600000739097595,0.3822000026702881,2.3071882724761963
30,1470,0.38040000200271606,2.382431745529175,,,,,
