RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.0380859375,4.336339950561523,,,
,0,19,,,0.07421875,4.103077411651611,,,
,0,29,,,0.0712890625,4.03116512298584,,,
,0,39,,,0.07421875,3.9916865825653076,,,
,0,48,,,,,0.10279999673366547,0.10279999673366547,3.8007187843322754
,1,49,,,0.095703125,3.8876841068267822,,,
,1,59,,,0.099609375,3.9060864448547363,,,
,1,69,,,0.08984375,3.8245742321014404,,,
,1,79,,,0.115234375,3.7516977787017822,,,
,1,89,,,0.109375,3.8233802318573,,,
,1,97,,,,,0.1265999972820282,0.1265999972820282,3.6466610431671143
,2,99,,,0.11328125,3.705637216567993,,,
,2,109,,,0.1123046875,3.7057294845581055,,,
,2,119,,,0.150390625,3.678781509399414,,,
,2,129,,,0.1142578125,3.6362555027008057,,,
,2,139,,,0.1337890625,3.6965503692626953,,,
,2,146,,,,,0.15960000455379486,0.15960000455379486,3.423825740814209
,3,149,,,0.1494140625,3.6095619201660156,,,
,3,159,,,0.173828125,3.530914068222046,,,
,3,169,,,0.1455078125,3.56904935836792,,,
,3,179,,,0.1298828125,3.6078622341156006,,,
,3,189,,,0.1552734375,3.4689674377441406,,,
,3,195,,,,,0.16619999706745148,0.16619999706745148,3.44352650642395
,4,199,,,0.158203125,3.5014989376068115,,,
,4,209,,,0.1533203125,3.535940170288086,,,
,4,219,,,0.1533203125,3.548588752746582,,,
,4,229,,,0.1845703125,3.3732540607452393,,,
,4,239,,,0.1904296875,3.37225341796875,,,
,4,244,,,,,0.17159999907016754,0.17159999907016754,3.458526611328125
,5,249,,,0.1630859375,3.441993236541748,,,
,5,259,,,0.2119140625,3.3352746963500977,,,
,5,269,,,0.1826171875,3.393496036529541,,,
,5,279,,,0.1865234375,3.360182046890259,,,
,5,289,,,0.185546875,3.38108491897583,,,
,5,293,,,,,0.21699999272823334,0.21699999272823334,3.1681079864501953
,6,299,,,0.1953125,3.308680534362793,,,
,6,309,,,0.2001953125,3.3309786319732666,,,
,6,319,,,0.1826171875,3.3214383125305176,,,
,6,329,,,0.1962890625,3.362942695617676,,,
,6,339,,,0.212890625,3.2459120750427246,,,
,6,342,,,,,0.24120000004768372,0.24120000004768372,3.029940366744995
,7,349,,,0.20703125,3.2690846920013428,,,
,7,359,,,0.20703125,3.2143232822418213,,,
,7,369,,,0.220703125,3.154669761657715,,,
,7,379,,,0.2080078125,3.2232515811920166,,,
,7,389,,,0.20703125,3.2887232303619385,,,
,7,391,,,,,0.24719999730587006,0.24719999730587006,3.0893571376800537
,8,399,,,0.19140625,3.213968276977539,,,
,8,409,,,0.2265625,3.2018861770629883,,,
,8,419,,,0.23046875,3.1540701389312744,,,
,8,429,,,0.232421875,3.1831960678100586,,,
,8,439,,,0.2314453125,3.130305528640747,,,
,8,440,,,,,0.24879999458789825,0.24879999458789825,3.0176498889923096
,9,449,,,0.216796875,3.219935178756714,,,
,9,459,,,0.22265625,3.1398086547851562,,,
,9,469,,,0.203125,3.133280038833618,,,
,9,479,,,0.19921875,3.188598155975342,,,
,9,489,,,0.25,3.0513317584991455,,,
,9,489,,,,,0.27140000462532043,0.27140000462532043,2.939121961593628
,10,499,,,0.2314453125,3.1142818927764893,,,
,10,509,,,0.2451171875,3.078333854675293,,,
,10,519,,,0.2373046875,3.125197410583496,,,
,10,529,,,0.2744140625,3.0282530784606934,,,
,10,538,,,,,0.29339998960494995,0.29339998960494995,2.809457540512085
,11,539,,,0.2548828125,2.9797723293304443,,,
,11,549,,,0.2216796875,3.125803232192993,,,
,11,559,,,0.228515625,3.0726075172424316,,,
,11,569,,,0.234375,3.0032424926757812,,,
,11,579,,,0.2587890625,3.000725269317627,,,
,11,587,,,,,0.30660000443458557,0.30660000443458557,2.7667369842529297
,12,589,,,0.234375,3.0677106380462646,,,
,12,599,,,0.2470703125,3.082590103149414,,,
,12,609,,,0.2646484375,3.060225248336792,,,
,12,619,,,0.240234375,2.988459825515747,,,
,12,629,,,0.2578125,2.98958158493042,,,
,12,636,,,,,0.30660000443458557,0.2808000147342682,2.8667004108428955
,13,639,,,0.28125,2.873993158340454,,,
,13,649,,,0.271484375,2.9044079780578613,,,
,13,659,,,0.27734375,2.877263307571411,,,
,13,669,,,0.263671875,2.9796552658081055,,,
,13,679,,,0.263671875,2.9414639472961426,,,
,13,685,,,,,0.31459999084472656,0.31459999084472656,2.6949143409729004
,14,689,,,0.275390625,2.922292709350586,,,
,14,699,,,0.263671875,2.945992946624756,,,
,14,709,,,0.2744140625,2.910482883453369,,,
,14,719,,,0.2578125,2.934242010116577,,,
,14,729,,,0.2607421875,2.889619827270508,,,
,14,734,,,,,0.31459999084472656,0.2831999957561493,2.844635486602783
,15,739,,,0.29296875,2.875272512435913,,,
,15,749,,,0.283203125,2.8607232570648193,,,
,15,759,,,0.2685546875,2.941878080368042,,,
,15,769,,,0.2802734375,2.885150909423828,,,
,15,779,,,0.2783203125,2.804229497909546,,,
,15,783,,,,,0.3370000123977661,0.3370000123977661,2.5333285331726074
,16,789,,,0.2939453125,2.8862144947052,,,
,16,799,,,0.259765625,2.8624095916748047,,,
,16,809,,,0.2890625,2.8882412910461426,,,
,16,819,,,0.291015625,2.9573657512664795,,,
,16,829,,,0.275390625,2.9110121726989746,,,
,16,832,,,,,0.3370000123977661,0.32499998807907104,2.700272560119629
,17,839,,,0.2685546875,2.899141311645508,,,
,17,849,,,0.2998046875,2.7822937965393066,,,
,17,859,,,0.30078125,2.7394471168518066,,,
,17,869,,,0.2880859375,2.842834711074829,,,
,17,879,,,0.3037109375,2.863905191421509,,,
,17,881,,,,,0.3441999852657318,0.3441999852657318,2.596869707107544
,18,889,,,0.2666015625,2.910801649093628,,,
,18,899,,,0.2685546875,2.895766258239746,,,
,18,909,,,0.310546875,2.764545440673828,,,
,18,919,,,0.2890625,2.8197507858276367,,,
,18,929,,,0.29296875,2.7934958934783936,,,
,18,930,,,,,0.3458000123500824,0.3458000123500824,2.572978973388672
,19,939,,,0.30078125,2.7675657272338867,,,
,19,949,,,0.294921875,2.8244788646698,,,
,19,959,,,0.28515625,2.8342881202697754,,,
,19,969,,,0.2744140625,2.8630759716033936,,,
,19,979,,,0.26061320304870605,2.851936101913452,,,
,19,979,,,,,0.3643999993801117,0.3643999993801117,2.5273163318634033
,20,989,,,0.310546875,2.7686338424682617,,,
,20,999,,,0.2861328125,2.7654917240142822,,,
,20,1009,,,0.310546875,2.785707473754883,,,
,20,1019,,,0.2880859375,2.795020580291748,,,
,20,1028,,,,,0.3643999993801117,0.33399999141693115,2.6471874713897705
,21,1029,,,0.328125,2.656264066696167,,,
,21,1039,,,0.302734375,2.6875853538513184,,,
,21,1049,,,0.32421875,2.7108685970306396,,,
,21,1059,,,0.2890625,2.749926805496216,,,
,21,1069,,,0.302734375,2.782590866088867,,,
,21,1077,,,,,0.37880000472068787,0.37880000472068787,2.4163248538970947
,22,1079,,,0.3349609375,2.68638277053833,,,
,22,1089,,,0.306640625,2.771923303604126,,,
,22,1099,,,0.3125,2.761410713195801,,,
,22,1109,,,0.3115234375,2.692962408065796,,,
,22,1119,,,0.3037109375,2.7159485816955566,,,
,22,1126,,,,,0.37880000472068787,0.3431999981403351,2.5440382957458496
,23,1129,,,0.306640625,2.665841579437256,,,
,23,1139,,,0.341796875,2.6076371669769287,,,
,23,1149,,,0.2958984375,2.7417588233947754,,,
,23,1159,,,0.3251953125,2.6113088130950928,,,
,23,1169,,,0.3310546875,2.6761021614074707,,,
,23,1175,,,,,0.37880000472068787,0.3479999899864197,2.5844597816467285
,24,1179,,,0.314453125,2.7307231426239014,,,
,24,1189,,,0.2919921875,2.73163104057312,,,
,24,1199,,,0.3203125,2.678919553756714,,,
,24,1209,,,0.30859375,2.6408774852752686,,,
,24,1219,,,0.3212890625,2.7858049869537354,,,
,24,1224,,,,,0.37880000472068787,0.36899998784065247,2.473320484161377
,25,1229,,,0.3291015625,2.667080879211426,,,
,25,1239,,,0.3154296875,2.6807355880737305,,,
,25,1249,,,0.337890625,2.708214521408081,,,
,25,1259,,,0.302734375,2.6990272998809814,,,
,25,1269,,,0.3203125,2.7308921813964844,,,
,25,1273,,,,,0.37880000472068787,0.36160001158714294,2.4776554107666016
,26,1279,,,0.3388671875,2.630364418029785,,,
,26,1289,,,0.3466796875,2.6482229232788086,,,
,26,1299,,,0.3232421875,2.6311278343200684,,,
,26,1309,,,0.3017578125,2.7171552181243896,,,
,26,1319,,,0.3134765625,2.7050137519836426,,,
,26,1322,,,,,0.37880000472068787,0.3716000020503998,2.4398932456970215
,27,1329,,,0.3349609375,2.5729103088378906,,,
,27,1339,,,0.34765625,2.511294364929199,,,
,27,1349,,,0.3232421875,2.6923604011535645,,,
,27,1359,,,0.3388671875,2.646225690841675,,,
,27,1369,,,0.3173828125,2.647352933883667,,,
,27,1371,,,,,0.37880000472068787,0.3716000020503998,2.441594362258911
,28,1379,,,0.361328125,2.510127067565918,,,
,28,1389,,,0.35546875,2.51495623588562,,,
,28,1399,,,0.3720703125,2.482672929763794,,,
,28,1409,,,0.3515625,2.4702000617980957,,,
,28,1419,,,0.34375,2.511383295059204,,,
,28,1420,,,,,0.4244000017642975,0.4244000017642975,2.2047595977783203
,29,1429,,,0.37890625,2.4208872318267822,,,
,29,1439,,,0.373046875,2.431283473968506,,,
,29,1449,,,0.3603515625,2.4433131217956543,,,
,29,1459,,,0.3896484375,2.336819648742676,,,
,29,1469,,,0.38443395495414734,2.37149715423584,,,
,29,1469,,,,,0.4246000051498413,0.4246000051498413,2.206171751022339
80.21697998046875,30,1470,0.42260000109672546,2.2199020385742188,,,,,
