RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.0302734375,4.390785217285156,,,
,0,19,,,0.033203125,4.3282623291015625,,,
,0,29,,,0.037109375,4.264714241027832,,,
,0,39,,,0.046875,4.200719356536865,,,
,0,48,,,,,0.05939999967813492,0.05939999967813492,4.136410713195801
,1,49,,,0.06640625,4.118054389953613,,,
,1,59,,,0.060546875,4.079680919647217,,,
,1,69,,,0.0595703125,4.085454940795898,,,
,1,79,,,0.06640625,4.010405540466309,,,
,1,89,,,0.0732421875,3.9642484188079834,,,
,1,97,,,,,0.07519999891519547,0.07519999891519547,3.925323486328125
,2,99,,,0.0732421875,4.006898880004883,,,
,2,109,,,0.0732421875,3.987704038619995,,,
,2,119,,,0.05859375,4.032371520996094,,,
,2,129,,,0.0859375,3.9270236492156982,,,
,2,139,,,0.078125,4.010806560516357,,,
,2,146,,,,,0.09139999747276306,0.09139999747276306,3.861027479171753
,3,149,,,0.076171875,3.9350388050079346,,,
,3,159,,,0.0869140625,3.8876075744628906,,,
,3,169,,,0.078125,3.9437084197998047,,,
,3,179,,,0.1005859375,3.885152816772461,,,
,3,189,,,0.0908203125,3.9020402431488037,,,
,3,195,,,,,0.09200000017881393,0.09200000017881393,3.8347842693328857
,4,199,,,0.1005859375,3.8213953971862793,,,
,4,209,,,0.09765625,3.879377603530884,,,
,4,219,,,0.1015625,3.8669958114624023,,,
,4,229,,,0.0888671875,3.8844006061553955,,,
,4,239,,,0.091796875,3.7967185974121094,,,
,4,244,,,,,0.11640000343322754,0.11640000343322754,3.689162492752075
,5,249,,,0.0986328125,3.8378262519836426,,,
,5,259,,,0.119140625,3.7647552490234375,,,
,5,269,,,0.1123046875,3.826787233352661,,,
,5,279,,,0.10546875,3.7455105781555176,,,
,5,289,,,0.1123046875,3.761683464050293,,,
,5,293,,,,,0.11680000275373459,0.11680000275373459,3.7010910511016846
,6,299,,,0.1044921875,3.8358466625213623,,,
,6,309,,,0.10546875,3.763026237487793,,,
,6,319,,,0.12890625,3.7454187870025635,,,
,6,329,,,0.1083984375,3.722506046295166,,,
,6,339,,,0.1240234375,3.7051165103912354,,,
,6,342,,,,,0.1363999992609024,0.1363999992609024,3.570357084274292
,7,349,,,0.126953125,3.636716365814209,,,
,7,359,,,0.109375,3.7100412845611572,,,
,7,369,,,0.1064453125,3.7309465408325195,,,
,7,379,,,0.0986328125,3.803351640701294,,,
,7,389,,,0.130859375,3.633678436279297,,,
,7,391,,,,,0.1363999992609024,0.12880000472068787,3.5954957008361816
,8,399,,,0.1328125,3.6515262126922607,,,
,8,409,,,0.126953125,3.709566116333008,,,
,8,419,,,0.1240234375,3.653665781021118,,,
,8,429,,,0.111328125,3.621194839477539,,,
,8,439,,,0.1259765625,3.6230406761169434,,,
,8,440,,,,,0.1363999992609024,0.1257999986410141,3.6454741954803467
,9,449,,,0.1220703125,3.606889009475708,,,
,9,459,,,0.119140625,3.6208972930908203,,,
,9,469,,,0.125,3.605480194091797,,,
,9,479,,,0.13671875,3.5581066608428955,,,
,9,489,,,0.11320754885673523,3.7025065422058105,,,
,9,489,,,,,0.14839999377727509,0.14839999377727509,3.4647164344787598
,10,499,,,0.13671875,3.62269926071167,,,
,10,509,,,0.1513671875,3.5676119327545166,,,
,10,519,,,0.1328125,3.577286720275879,,,
,10,529,,,0.1435546875,3.551236152648926,,,
,10,538,,,,,0.15960000455379486,0.15960000455379486,3.394474744796753
,11,539,,,0.134765625,3.5748324394226074,,,
,11,549,,,0.154296875,3.5753257274627686,,,
,11,559,,,0.12109375,3.653808116912842,,,
,11,569,,,0.1513671875,3.494133472442627,,,
,11,579,,,0.154296875,3.511111259460449,,,
,11,587,,,,,0.17499999701976776,0.17499999701976776,3.346832275390625
,12,589,,,0.1396484375,3.5198140144348145,,,
,12,599,,,0.13671875,3.5111846923828125,,,
,12,609,,,0.1435546875,3.5412867069244385,,,
,12,619,,,0.1484375,3.522663116455078,,,
,12,629,,,0.1591796875,3.4984121322631836,,,
,12,636,,,,,0.17499999701976776,0.17319999635219574,3.3313279151916504
,13,639,,,0.16796875,3.4079582691192627,,,
,13,649,,,0.1435546875,3.463580846786499,,,
,13,659,,,0.1513671875,3.5092782974243164,,,
,13,669,,,0.1748046875,3.404262065887451,,,
,13,679,,,0.15625,3.4699485301971436,,,
,13,685,,,,,0.17499999701976776,0.17399999499320984,3.336719512939453
,14,689,,,0.16015625,3.513111114501953,,,
,14,699,,,0.1611328125,3.511500120162964,,,
,14,709,,,0.16796875,3.4688851833343506,,,
,14,719,,,0.1513671875,3.423275947570801,,,
,14,729,,,0.1552734375,3.4280195236206055,,,
,14,734,,,,,0.17820000648498535,0.17820000648498535,3.2998366355895996
,15,739,,,0.1630859375,3.4182827472686768,,,
,15,749,,,0.1474609375,3.468451738357544,,,
,15,759,,,0.1787109375,3.3086211681365967,,,
,15,769,,,0.177734375,3.4194202423095703,,,
,15,779,,,0.173828125,3.3435983657836914,,,
,15,783,,,,,0.20479999482631683,0.20479999482631683,3.1826109886169434
,16,789,,,0.1865234375,3.3330912590026855,,,
,16,799,,,0.1875,3.2694342136383057,,,
,16,809,,,0.162109375,3.4580352306365967,,,
,16,819,,,0.1572265625,3.417464017868042,,,
,16,829,,,0.16015625,3.411149501800537,,,
,16,832,,,,,0.20479999482631683,0.19939999282360077,3.23311185836792
,17,839,,,0.171875,3.3695077896118164,,,
,17,849,,,0.1845703125,3.327030658721924,,,
,17,859,,,0.2158203125,3.2388699054718018,,,
,17,869,,,0.19140625,3.2870330810546875,,,
,17,879,,,0.171875,3.3673384189605713,,,
,17,881,,,,,0.20479999482631683,0.20239999890327454,3.172908067703247
,18,889,,,0.19140625,3.3388805389404297,,,
,18,899,,,0.1884765625,3.273726224899292,,,
,18,909,,,0.1787109375,3.4009625911712646,,,
,18,919,,,0.181640625,3.3811025619506836,,,
,18,929,,,0.2158203125,3.144824266433716,,,
,18,930,,,,,0.21639999747276306,0.21639999747276306,3.124281167984009
,19,939,,,0.1982421875,3.249025821685791,,,
,19,949,,,0.177734375,3.272310733795166,,,
,19,959,,,0.19921875,3.2666165828704834,,,
,19,969,,,0.2255859375,3.24564790725708,,,
,19,979,,,0.19339622557163239,3.2669122219085693,,,
,19,979,,,,,0.2282000035047531,0.2282000035047531,3.0426323413848877
,20,989,,,0.19140625,3.2063565254211426,,,
,20,999,,,0.205078125,3.1957759857177734,,,
,20,1009,,,0.1904296875,3.3034822940826416,,,
,20,1019,,,0.2119140625,3.2008230686187744,,,
,20,1028,,,,,0.23839999735355377,0.23839999735355377,3.015964984893799
,21,1029,,,0.2109375,3.194814920425415,,,
,21,1039,,,0.197265625,3.2825076580047607,,,
,21,1049,,,0.2041015625,3.209096670150757,,,
,21,1059,,,0.2060546875,3.1786365509033203,,,
,21,1069,,,0.2080078125,3.144085645675659,,,
,21,1077,,,,,0.25,0.25,2.965745449066162
,22,1079,,,0.2119140625,3.1461076736450195,,,
,22,1089,,,0.2216796875,3.1355884075164795,,,
,22,1099,,,0.197265625,3.1382133960723877,,,
,22,1109,,,0.21875,3.17842698097229,,,
,22,1119,,,0.208984375,3.169701099395752,,,
,22,1126,,,,,0.25060001015663147,0.25060001015663147,2.9039857387542725
,23,1129,,,0.1962890625,3.1887025833129883,,,
,23,1139,,,0.236328125,3.0321907997131348,,,
,23,1149,,,0.205078125,3.2921836376190186,,,
,23,1159,,,0.2216796875,3.1598925590515137,,,
,23,1169,,,0.2294921875,3.095501661300659,,,
,23,1175,,,,,0.2529999911785126,0.2529999911785126,2.8896803855895996
,24,1179,,,0.236328125,3.0544230937957764,,,
,24,1189,,,0.205078125,3.1971352100372314,,,
,24,1199,,,0.2138671875,3.103644609451294,,,
,24,1209,,,0.2421875,3.0479862689971924,,,
,24,1219,,,0.2314453125,3.039077043533325,,,
,24,1224,,,,,0.2556000053882599,0.2556000053882599,2.9359490871429443
,25,1229,,,0.2255859375,3.0555050373077393,,,
,25,1239,,,0.2392578125,3.0173206329345703,,,
,25,1249,,,0.2451171875,3.1291635036468506,,,
,25,1259,,,0.2353515625,3.083545684814453,,,
,25,1269,,,0.22265625,3.1011946201324463,,,
,25,1273,,,,,0.2556000053882599,0.24819999933242798,2.975654125213623
,26,1279,,,0.2451171875,3.030731439590454,,,
,26,1289,,,0.25390625,3.0080535411834717,,,
,26,1299,,,0.2314453125,3.030006170272827,,,
,26,1309,,,0.236328125,3.035614252090454,,,
,26,1319,,,0.25,2.9975643157958984,,,
,26,1322,,,,,0.2651999890804291,0.2651999890804291,2.9017014503479004
,27,1329,,,0.2685546875,2.927030324935913,,,
,27,1339,,,0.236328125,3.0489981174468994,,,
,27,1349,,,0.2470703125,3.0254876613616943,,,
,27,1359,,,0.2412109375,2.992657423019409,,,
,27,1369,,,0.234375,3.01385235786438,,,
,27,1371,,,,,0.26600000262260437,0.26600000262260437,2.836212158203125
,28,1379,,,0.2529296875,2.958834171295166,,,
,28,1389,,,0.2548828125,2.957308292388916,,,
,28,1399,,,0.2509765625,2.951204299926758,,,
,28,1409,,,0.2216796875,3.076259136199951,,,
,28,1419,,,0.232421875,3.0312392711639404,,,
,28,1420,,,,,0.28760001063346863,0.28760001063346863,2.717827320098877
,29,1429,,,0.2392578125,2.9594407081604004,,,
,29,1439,,,0.2470703125,2.9893298149108887,,,
,29,1449,,,0.236328125,2.978606700897217,,,
,29,1459,,,0.25390625,2.9279394149780273,,,
,29,1469,,,0.2228773534297943,3.0116522312164307,,,
,29,1469,,,,,0.29499998688697815,0.29499998688697815,2.7110061645507812
59.28664016723633,30,1470,0.3001999855041504,2.7038872241973877,,,,,
