RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.013671875,4.493884086608887,,,
,0,19,,,0.0244140625,4.429035186767578,,,
,0,29,,,0.025390625,4.377625465393066,,,
,0,39,,,0.03125,4.341294765472412,,,
,0,48,,,,,0.029600000008940697,0.029600000008940697,4.344918727874756
,1,49,,,0.03125,4.310955047607422,,,
,1,59,,,0.03125,4.247175693511963,,,
,1,69,,,0.03515625,4.196249485015869,,,
,1,79,,,0.041015625,4.225395202636719,,,
,1,89,,,0.0517578125,4.176547527313232,,,
,1,97,,,,,0.04740000143647194,0.04740000143647194,4.1669440269470215
,2,99,,,0.0322265625,4.166863918304443,,,
,2,109,,,0.0458984375,4.16352653503418,,,
,2,119,,,0.056640625,4.114482879638672,,,
,2,129,,,0.041015625,4.13826847076416,,,
,2,139,,,0.0380859375,4.175492763519287,,,
,2,146,,,,,0.05180000141263008,0.05180000141263008,4.020674228668213
,3,149,,,0.0498046875,4.0680365562438965,,,
,3,159,,,0.0556640625,4.052275657653809,,,
,3,169,,,0.0478515625,4.095800399780273,,,
,3,179,,,0.068359375,3.9828224182128906,,,
,3,189,,,0.0703125,4.028970718383789,,,
,3,195,,,,,0.06279999762773514,0.06279999762773514,4.055448055267334
,4,199,,,0.0673828125,3.991945505142212,,,
,4,209,,,0.0810546875,3.913663148880005,,,
,4,219,,,0.0556640625,3.9775216579437256,,,
,4,229,,,0.083984375,3.9490017890930176,,,
,4,239,,,0.0849609375,3.926950216293335,,,
,4,244,,,,,0.08720000088214874,0.08720000088214874,3.826958417892456
,5,249,,,0.083984375,3.886967658996582,,,
,5,259,,,0.0849609375,3.9396812915802,,,
,5,269,,,0.07421875,3.891448974609375,,,
,5,279,,,0.0947265625,3.8606739044189453,,,
,5,289,,,0.09765625,3.8515431880950928,,,
,5,293,,,,,0.09080000221729279,0.09080000221729279,3.7902932167053223
,6,299,,,0.0966796875,3.8428711891174316,,,
,6,309,,,0.0966796875,3.819117784500122,,,
,6,319,,,0.080078125,3.8701889514923096,,,
,6,329,,,0.080078125,3.8929169178009033,,,
,6,339,,,0.0966796875,3.8343141078948975,,,
,6,342,,,,,0.10999999940395355,0.10999999940395355,3.684967041015625
,7,349,,,0.087890625,3.8340418338775635,,,
,7,359,,,0.0947265625,3.826021432876587,,,
,7,369,,,0.1103515625,3.8045220375061035,,,
,7,379,,,0.09765625,3.8054463863372803,,,
,7,389,,,0.1123046875,3.766916513442993,,,
,7,391,,,,,0.10999999940395355,0.10740000009536743,3.6250877380371094
,8,399,,,0.1025390625,3.7737443447113037,,,
,8,409,,,0.111328125,3.748011589050293,,,
,8,419,,,0.111328125,3.7431867122650146,,,
,8,429,,,0.09765625,3.7545061111450195,,,
,8,439,,,0.1123046875,3.758397340774536,,,
,8,440,,,,,0.1120000034570694,0.1120000034570694,3.7206482887268066
,9,449,,,0.1259765625,3.664726495742798,,,
,9,459,,,0.12890625,3.583430051803589,,,
,9,469,,,0.1171875,3.6676418781280518,,,
,9,479,,,0.1376953125,3.636526346206665,,,
,9,489,,,0.12028302252292633,3.660935401916504,,,
,9,489,,,,,0.131400004029274,0.131400004029274,3.5725700855255127
,10,499,,,0.1337890625,3.6133100986480713,,,
,10,509,,,0.10546875,3.6872756481170654,,,
,10,519,,,0.130859375,3.645968198776245,,,
,10,529,,,0.109375,3.702962875366211,,,
,10,538,,,,,0.131400004029274,0.12620000541210175,3.676100969314575
,11,539,,,0.1513671875,3.510627269744873,,,
,11,549,,,0.1376953125,3.5893266201019287,,,
,11,559,,,0.1201171875,3.6130619049072266,,,
,11,569,,,0.1318359375,3.552830696105957,,,
,11,579,,,0.1337890625,3.570704698562622,,,
,11,587,,,,,0.14640000462532043,0.14640000462532043,3.5007941722869873
,12,589,,,0.130859375,3.570366621017456,,,
,12,599,,,0.14453125,3.588984727859497,,,
,12,609,,,0.1533203125,3.5690510272979736,,,
,12,619,,,0.1357421875,3.530773878097534,,,
,12,629,,,0.1416015625,3.507476329803467,,,
,12,636,,,,,0.1597999930381775,0.1597999930381775,3.446608781814575
,13,639,,,0.1357421875,3.5626981258392334,,,
,13,649,,,0.1240234375,3.5462329387664795,,,
,13,659,,,0.140625,3.5490646362304688,,,
,13,669,,,0.154296875,3.4710869789123535,,,
,13,679,,,0.1572265625,3.414818286895752,,,
,13,685,,,,,0.1736000031232834,0.1736000031232834,3.3412489891052246
,14,689,,,0.1640625,3.3743252754211426,,,
,14,699,,,0.1513671875,3.4452812671661377,,,
,14,709,,,0.171875,3.392453670501709,,,
,14,719,,,0.1650390625,3.434619426727295,,,
,14,729,,,0.171875,3.444284200668335,,,
,14,734,,,,,0.1736000031232834,0.16940000653266907,3.390310764312744
,15,739,,,0.16796875,3.4464337825775146,,,
,15,749,,,0.1748046875,3.3951761722564697,,,
,15,759,,,0.1484375,3.5315799713134766,,,
,15,769,,,0.1748046875,3.4084103107452393,,,
,15,779,,,0.1767578125,3.43807053565979,,,
,15,783,,,,,0.17960000038146973,0.17960000038146973,3.298478364944458
,16,789,,,0.154296875,3.4326252937316895,,,
,16,799,,,0.1591796875,3.4698448181152344,,,
,16,809,,,0.1611328125,3.398289680480957,,,
,16,819,,,0.16015625,3.3802545070648193,,,
,16,829,,,0.1728515625,3.407290458679199,,,
,16,832,,,,,0.2021999955177307,0.2021999955177307,3.2009544372558594
,17,839,,,0.1728515625,3.3982653617858887,,,
,17,849,,,0.193359375,3.311265707015991,,,
,17,859,,,0.185546875,3.3218753337860107,,,
,17,869,,,0.1865234375,3.2976534366607666,,,
,17,879,,,0.171875,3.4107825756073,,,
,17,881,,,,,0.20260000228881836,0.20260000228881836,3.2165539264678955
,18,889,,,0.177734375,3.3462228775024414,,,
,18,899,,,0.205078125,3.2230374813079834,,,
,18,909,,,0.162109375,3.3187034130096436,,,
,18,919,,,0.173828125,3.3070106506347656,,,
,18,929,,,0.1923828125,3.257002115249634,,,
,18,930,,,,,0.21220000088214874,0.21220000088214874,3.1699745655059814
,19,939,,,0.189453125,3.2809343338012695,,,
,19,949,,,0.1826171875,3.3413777351379395,,,
,19,959,,,0.20703125,3.261479616165161,,,
,19,969,,,0.18359375,3.3483119010925293,,,
,19,979,,,0.2087264209985733,3.2399377822875977,,,
,19,979,,,,,0.2184000015258789,0.2184000015258789,3.191974639892578
,20,989,,,0.1953125,3.318681001663208,,,
,20,999,,,0.1845703125,3.3061108589172363,,,
,20,1009,,,0.1943359375,3.3003435134887695,,,
,20,1019,,,0.1982421875,3.275601625442505,,,
,20,1028,,,,,0.23240000009536743,0.23240000009536743,3.035893678665161
,21,1029,,,0.205078125,3.242959499359131,,,
,21,1039,,,0.208984375,3.239678382873535,,,
,21,1049,,,0.2080078125,3.2400999069213867,,,
,21,1059,,,0.236328125,3.1542258262634277,,,
,21,1069,,,0.203125,3.2523317337036133,,,
,21,1077,,,,,0.23240000009536743,0.21739999949932098,3.12485933303833
,22,1079,,,0.236328125,3.1358766555786133,,,
,22,1089,,,0.2373046875,3.144163131713867,,,
,22,1099,,,0.2080078125,3.150219440460205,,,
,22,1109,,,0.2060546875,3.1897287368774414,,,
,22,1119,,,0.2021484375,3.250936985015869,,,
,22,1126,,,,,0.23420000076293945,0.23420000076293945,3.081477165222168
,23,1129,,,0.2099609375,3.2120864391326904,,,
,23,1139,,,0.205078125,3.1708760261535645,,,
,23,1149,,,0.224609375,3.182811737060547,,,
,23,1159,,,0.2021484375,3.164952516555786,,,
,23,1169,,,0.244140625,3.062175750732422,,,
,23,1175,,,,,0.23420000076293945,0.19859999418258667,3.440760374069214
,24,1179,,,0.2001953125,3.172058582305908,,,
,24,1189,,,0.1982421875,3.1825132369995117,,,
,24,1199,,,0.212890625,3.182032346725464,,,
,24,1209,,,0.2236328125,3.0652365684509277,,,
,24,1219,,,0.2236328125,3.104294538497925,,,
,24,1224,,,,,0.25360000133514404,0.25360000133514404,2.910238027572632
,25,1229,,,0.21875,3.1169586181640625,,,
,25,1239,,,0.2197265625,3.1156227588653564,,,
,25,1249,,,0.208984375,3.178410530090332,,,
,25,1259,,,0.2275390625,3.1186187267303467,,,
,25,1269,,,0.240234375,3.0757761001586914,,,
,25,1273,,,,,0.25360000133514404,0.24660000205039978,3.033745050430298
,26,1279,,,0.2353515625,3.0072367191314697,,,
,26,1289,,,0.228515625,3.074434757232666,,,
,26,1299,,,0.2314453125,3.0983126163482666,,,
,26,1309,,,0.2412109375,3.0954904556274414,,,
,26,1319,,,0.259765625,3.002152681350708,,,
,26,1322,,,,,0.2702000141143799,0.2702000141143799,2.857212543487549
,27,1329,,,0.234375,2.9587581157684326,,,
,27,1339,,,0.2568359375,2.9967503547668457,,,
,27,1349,,,0.2373046875,3.0495243072509766,,,
,27,1359,,,0.2451171875,3.0428478717803955,,,
,27,1369,,,0.2236328125,3.0717010498046875,,,
,27,1371,,,,,0.2712000012397766,0.2712000012397766,2.796382427215576
,28,1379,,,0.2705078125,2.9339780807495117,,,
,28,1389,,,0.25390625,2.9270079135894775,,,
,28,1399,,,0.2470703125,3.0228443145751953,,,
,28,1409,,,0.2373046875,3.031606674194336,,,
,28,1419,,,0.240234375,3.071251630783081,,,
,28,1420,,,,,0.2808000147342682,0.2808000147342682,2.8211464881896973
,29,1429,,,0.2529296875,2.9509694576263428,,,
,29,1439,,,0.2578125,2.978086471557617,,,
,29,1449,,,0.265625,2.899829149246216,,,
,29,1459,,,0.2470703125,2.984001398086548,,,
,29,1469,,,0.24764150381088257,3.024824619293213,,,
,29,1469,,,,,0.29660001397132874,0.29660001397132874,2.7398929595947266
51.69263458251953,30,1470,0.29739999771118164,2.7483479976654053,,,,,
