epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.0283203125,4.487415790557861,,,
0,19,,,0.0380859375,4.300271034240723,,,
0,29,,,0.0615234375,4.191471099853516,,,
0,39,,,0.0615234375,4.114161968231201,,,
0,48,,,,,0.07240000367164612,0.07240000367164612,4.0255584716796875
1,49,,,0.0732421875,4.057894229888916,,,
1,59,,,0.0693359375,4.015285968780518,,,
1,69,,,0.0791015625,4.031956195831299,,,
1,79,,,0.0693359375,3.955045223236084,,,
1,89,,,0.0869140625,3.9304299354553223,,,
1,97,,,,,0.08340000361204147,0.08340000361204147,3.8838744163513184
2,99,,,0.1064453125,3.8126463890075684,,,
2,109,,,0.109375,3.8058643341064453,,,
2,119,,,0.1015625,3.867262363433838,,,
2,129,,,0.099609375,3.812411069869995,,,
2,139,,,0.1044921875,3.845738410949707,,,
2,146,,,,,0.12039999663829803,0.12039999663829803,3.658587694168091
3,149,,,0.1240234375,3.749061107635498,,,
3,159,,,0.1318359375,3.732387065887451,,,
3,169,,,0.1123046875,3.6869583129882812,,,
3,179,,,0.1064453125,3.7875630855560303,,,
3,189,,,0.111328125,3.658555746078491,,,
3,195,,,,,0.1436000019311905,0.1436000019311905,3.5385143756866455
4,199,,,0.1279296875,3.6226987838745117,,,
4,209,,,0.126953125,3.660999059677124,,,
4,219,,,0.142578125,3.5797815322875977,,,
4,229,,,0.1337890625,3.5818300247192383,,,
4,239,,,0.146484375,3.620305299758911,,,
4,244,,,,,0.1436000019311905,0.13660000264644623,3.6630916595458984
5,249,,,0.1298828125,3.5584800243377686,,,
5,259,,,0.126953125,3.6013903617858887,,,
5,269,,,0.1298828125,3.5782275199890137,,,
5,279,,,0.1337890625,3.576483964920044,,,
5,289,,,0.138671875,3.5034396648406982,,,
5,293,,,,,0.1534000039100647,0.1534000039100647,3.5438504219055176
6,299,,,0.1611328125,3.455982208251953,,,
6,309,,,0.166015625,3.488335609436035,,,
6,319,,,0.1796875,3.472050428390503,,,
6,329,,,0.15234375,3.517368793487549,,,
6,339,,,0.19140625,3.3247735500335693,,,
6,342,,,,,0.15539999306201935,0.15539999306201935,3.4702045917510986
7,349,,,0.150390625,3.4060046672821045,,,
7,359,,,0.1767578125,3.3780741691589355,,,
7,369,,,0.1796875,3.3829967975616455,,,
7,379,,,0.1484375,3.5369491577148438,,,
7,389,,,0.169921875,3.4418821334838867,,,
7,391,,,,,0.1995999962091446,0.1995999962091446,3.2412803173065186
8,399,,,0.1796875,3.4055440425872803,,,
8,409,,,0.1708984375,3.3803153038024902,,,
8,419,,,0.19140625,3.26412296295166,,,
8,429,,,0.2001953125,3.3112378120422363,,,
8,439,,,0.203125,3.2622926235198975,,,
8,440,,,,,0.1995999962091446,0.18979999423027039,3.3194992542266846
9,449,,,0.2021484375,3.2871334552764893,,,
9,459,,,0.1787109375,3.2662553787231445,,,
9,469,,,0.1953125,3.1480813026428223,,,
9,479,,,0.1943359375,3.2588236331939697,,,
9,489,,,0.2087264209985733,3.223675489425659,,,
9,489,,,,,0.21979999542236328,0.21979999542236328,3.2353577613830566
10,499,,,0.2158203125,3.2034733295440674,,,
10,509,,,0.212890625,3.2353711128234863,,,
10,519,,,0.19921875,3.2376296520233154,,,
10,529,,,0.2041015625,3.1527459621429443,,,
10,538,,,,,0.23980000615119934,0.23980000615119934,3.1145336627960205
11,539,,,0.2216796875,3.1467535495758057,,,
