RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.02734375,4.499195575714111,,,
,0,19,,,0.0205078125,4.413214206695557,,,
,0,29,,,0.0302734375,4.356266975402832,,,
,0,39,,,0.033203125,4.254782676696777,,,
,0,48,,,,,0.04639999940991402,0.04639999940991402,4.215114593505859
,1,49,,,0.0556640625,4.14609956741333,,,
,1,59,,,0.0546875,4.1554975509643555,,,
,1,69,,,0.0556640625,4.0514397621154785,,,
,1,79,,,0.0556640625,4.000227451324463,,,
,1,89,,,0.0625,4.051125526428223,,,
,1,97,,,,,0.0706000030040741,0.0706000030040741,3.9654831886291504
,2,99,,,0.0693359375,3.966076374053955,,,
,2,109,,,0.0712890625,3.9736685752868652,,,
,2,119,,,0.078125,3.9818649291992188,,,
,2,129,,,0.087890625,3.934401750564575,,,
,2,139,,,0.0849609375,4.002184867858887,,,
,2,146,,,,,0.07999999821186066,0.07999999821186066,3.9185874462127686
,3,149,,,0.1005859375,3.889957904815674,,,
,3,159,,,0.0888671875,3.8760852813720703,,,
,3,169,,,0.08984375,3.94106125831604,,,
,3,179,,,0.1044921875,3.8356916904449463,,,
,3,189,,,0.103515625,3.8210701942443848,,,
,3,195,,,,,0.1080000028014183,0.1080000028014183,3.7061028480529785
,4,199,,,0.11328125,3.7523202896118164,,,
,4,209,,,0.1005859375,3.798750400543213,,,
,4,219,,,0.0888671875,3.856696605682373,,,
,4,229,,,0.1142578125,3.7634871006011963,,,
,4,239,,,0.1015625,3.766838550567627,,,
,4,244,,,,,0.11959999799728394,0.11959999799728394,3.664658784866333
,5,249,,,0.1171875,3.716435432434082,,,
,5,259,,,0.115234375,3.7195868492126465,,,
,5,269,,,0.12109375,3.681286096572876,,,
,5,279,,,0.1298828125,3.6671314239501953,,,
,5,289,,,0.107421875,3.728339910507202,,,
,5,293,,,,,0.13600000739097595,0.13600000739097595,3.539052963256836
,6,299,,,0.138671875,3.6050808429718018,,,
,6,309,,,0.103515625,3.7302393913269043,,,
,6,319,,,0.1279296875,3.6636528968811035,,,
,6,329,,,0.119140625,3.7384262084960938,,,
,6,339,,,0.12890625,3.678765058517456,,,
,6,342,,,,,0.14159999787807465,0.14159999787807465,3.4900431632995605
,7,349,,,0.1328125,3.6213278770446777,,,
,7,359,,,0.1328125,3.596264600753784,,,
,7,369,,,0.150390625,3.570897340774536,,,
,7,379,,,0.1455078125,3.6022655963897705,,,
,7,389,,,0.12890625,3.6343092918395996,,,
,7,391,,,,,0.15620000660419464,0.15620000660419464,3.4835236072540283
,8,399,,,0.1533203125,3.5354034900665283,,,
,8,409,,,0.1640625,3.5294349193573,,,
,8,419,,,0.1484375,3.5159873962402344,,,
,8,429,,,0.1484375,3.451894998550415,,,
,8,439,,,0.1474609375,3.490811347961426,,,
,8,440,,,,,0.1728000044822693,0.1728000044822693,3.324500322341919
,9,449,,,0.169921875,3.4884917736053467,,,
,9,459,,,0.1591796875,3.4300787448883057,,,
,9,469,,,0.166015625,3.492509365081787,,,
,9,479,,,0.1494140625,3.531031847000122,,,
,9,489,,,0.17806604504585266,3.396293878555298,,,
,9,489,,,,,0.19120000302791595,0.19120000302791595,3.247277021408081
,10,499,,,0.15234375,3.4505343437194824,,,
,10,509,,,0.1962890625,3.428723096847534,,,
,10,519,,,0.1669921875,3.398301839828491,,,
,10,529,,,0.162109375,3.463021755218506,,,
,10,538,,,,,0.19539999961853027,0.19539999961853027,3.2686760425567627
,11,539,,,0.1669921875,3.3533382415771484,,,
,11,549,,,0.1826171875,3.332460403442383,,,
,11,559,,,0.158203125,3.4359090328216553,,,
,11,569,,,0.171875,3.414398431777954,,,
,11,579,,,0.1923828125,3.322950601577759,,,
,11,587,,,,,0.20180000364780426,0.20180000364780426,3.2307639122009277
,12,589,,,0.1865234375,3.316291570663452,,,
,12,599,,,0.158203125,3.400714159011841,,,
,12,609,,,0.1923828125,3.313815116882324,,,
,12,619,,,0.1884765625,3.250675916671753,,,
,12,629,,,0.1884765625,3.3224501609802246,,,
,12,636,,,,,0.23520000278949738,0.23520000278949738,2.996675729751587
,13,639,,,0.22265625,3.1701254844665527,,,
,13,649,,,0.2021484375,3.2448301315307617,,,
,13,659,,,0.2080078125,3.1661999225616455,,,
,13,669,,,0.1884765625,3.2938661575317383,,,
,13,679,,,0.2060546875,3.172436475753784,,,
,13,685,,,,,0.2443999946117401,0.2443999946117401,2.9628257751464844
,14,689,,,0.2099609375,3.11564564704895,,,
,14,699,,,0.2109375,3.1657774448394775,,,
,14,709,,,0.2099609375,3.1623263359069824,,,
,14,719,,,0.2041015625,3.208211660385132,,,
,14,729,,,0.22265625,3.120048761367798,,,
,14,734,,,,,0.2443999946117401,0.2184000015258789,3.1750621795654297
,15,739,,,0.2265625,3.1538631916046143,,,
,15,749,,,0.21875,3.063183307647705,,,
,15,759,,,0.240234375,3.058445453643799,,,
,15,769,,,0.2275390625,3.0448718070983887,,,
,15,779,,,0.2197265625,3.0958948135375977,,,
,15,783,,,,,0.2443999946117401,0.2003999948501587,3.5237984657287598
,16,789,,,0.2294921875,3.1283717155456543,,,
,16,799,,,0.2255859375,3.0781219005584717,,,
,16,809,,,0.2236328125,3.1492631435394287,,,
,16,819,,,0.251953125,3.074833869934082,,,
,16,829,,,0.234375,3.1110808849334717,,,
,16,832,,,,,0.290800005197525,0.290800005197525,2.7526192665100098
,17,839,,,0.248046875,2.9976913928985596,,,
,17,849,,,0.2265625,3.1013951301574707,,,
,17,859,,,0.26953125,2.9409191608428955,,,
,17,869,,,0.255859375,2.9437415599823,,,
,17,879,,,0.2255859375,3.1098666191101074,,,
,17,881,,,,,0.290800005197525,0.28200000524520874,2.8046507835388184
,18,889,,,0.25,2.994549036026001,,,
,18,899,,,0.2744140625,3.0086934566497803,,,
,18,909,,,0.2373046875,2.902308464050293,,,
,18,919,,,0.2333984375,3.0076870918273926,,,
,18,929,,,0.275390625,2.8684887886047363,,,
,18,930,,,,,0.2955999970436096,0.2955999970436096,2.7061784267425537
,19,939,,,0.2626953125,2.9077630043029785,,,
,19,949,,,0.2646484375,3.000342607498169,,,
,19,959,,,0.2666015625,2.9013402462005615,,,
,19,969,,,0.2822265625,2.8930156230926514,,,
,19,979,,,0.26768869161605835,2.878791332244873,,,
,19,979,,,,,0.2955999970436096,0.29420000314712524,2.791686773300171
,20,989,,,0.2822265625,2.8644814491271973,,,
,20,999,,,0.2607421875,2.965502977371216,,,
,20,1009,,,0.2734375,2.9078478813171387,,,
,20,1019,,,0.25390625,2.9356813430786133,,,
,20,1028,,,,,0.3230000138282776,0.3230000138282776,2.617236852645874
,21,1029,,,0.267578125,2.9094552993774414,,,
,21,1039,,,0.2919921875,2.9280455112457275,,,
,21,1049,,,0.2763671875,2.8705086708068848,,,
,21,1059,,,0.279296875,2.8921587467193604,,,
,21,1069,,,0.2822265625,2.831925392150879,,,
,21,1077,,,,,0.3357999920845032,0.3357999920845032,2.527850866317749
,22,1079,,,0.2802734375,2.9100263118743896,,,
,22,1089,,,0.279296875,2.850022554397583,,,
,22,1099,,,0.255859375,2.850656270980835,,,
,22,1109,,,0.2822265625,2.7801473140716553,,,
,22,1119,,,0.2919921875,2.8178999423980713,,,
,22,1126,,,,,0.3357999920845032,0.26840001344680786,3.1492607593536377
,23,1129,,,0.2861328125,2.8659610748291016,,,
,23,1139,,,0.3154296875,2.6716365814208984,,,
,23,1149,,,0.26953125,2.819040298461914,,,
,23,1159,,,0.2626953125,2.8733270168304443,,,
,23,1169,,,0.287109375,2.7499380111694336,,,
,23,1175,,,,,0.3357999920845032,0.3075999915599823,2.7060914039611816
,24,1179,,,0.3046875,2.7871463298797607,,,
,24,1189,,,0.3095703125,2.7371718883514404,,,
,24,1199,,,0.2802734375,2.777759552001953,,,
,24,1209,,,0.30859375,2.758232593536377,,,
,24,1219,,,0.283203125,2.810673713684082,,,
,24,1224,,,,,0.35120001435279846,0.35120001435279846,2.4741761684417725
,25,1229,,,0.3076171875,2.7543768882751465,,,
,25,1239,,,0.2958984375,2.6879518032073975,,,
,25,1249,,,0.2998046875,2.728264331817627,,,
,25,1259,,,0.3203125,2.66379976272583,,,
,25,1269,,,0.31640625,2.6803359985351562,,,
,25,1273,,,,,0.35120001435279846,0.3409999907016754,2.580338478088379
,26,1279,,,0.3388671875,2.657341480255127,,,
,26,1289,,,0.3173828125,2.6599979400634766,,,
,26,1299,,,0.30859375,2.730703353881836,,,
,26,1309,,,0.3173828125,2.7138679027557373,,,
,26,1319,,,0.3271484375,2.6855640411376953,,,
,26,1322,,,,,0.35120001435279846,0.3479999899864197,2.4970831871032715
,27,1329,,,0.3505859375,2.5844664573669434,,,
,27,1339,,,0.30078125,2.767091989517212,,,
,27,1349,,,0.3349609375,2.610748767852783,,,
,27,1359,,,0.31640625,2.6608381271362305,,,
,27,1369,,,0.3447265625,2.5777127742767334,,,
,27,1371,,,,,0.35120001435279846,0.3125999867916107,2.8294873237609863
,28,1379,,,0.3203125,2.625464916229248,,,
,28,1389,,,0.3017578125,2.691009044647217,,,
,28,1399,,,0.314453125,2.7047438621520996,,,
,28,1409,,,0.3212890625,2.5970773696899414,,,
,28,1419,,,0.3232421875,2.668729066848755,,,
,28,1420,,,,,0.3776000142097473,0.3776000142097473,2.3832240104675293
,29,1429,,,0.3125,2.678410530090332,,,
,29,1439,,,0.349609375,2.4958255290985107,,,
,29,1449,,,0.3291015625,2.566948413848877,,,
,29,1459,,,0.3525390625,2.515733003616333,,,
,29,1469,,,0.31603774428367615,2.6441071033477783,,,
,29,1469,,,,,0.38600000739097595,0.38600000739097595,2.324035167694092
33.6776123046875,30,1470,0.3813999891281128,2.358107566833496,,,,,
