RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.01953125,4.469047546386719,,,
,0,19,,,0.0439453125,4.2720561027526855,,,
,0,29,,,0.046875,4.181425094604492,,,
,0,39,,,0.05859375,4.072690486907959,,,
,0,48,,,,,0.06239999830722809,0.06239999830722809,4.078355312347412
,1,49,,,0.0703125,4.013652801513672,,,
,1,59,,,0.0615234375,4.033082485198975,,,
,1,69,,,0.072265625,3.9751596450805664,,,
,1,79,,,0.0595703125,4.049222469329834,,,
,1,89,,,0.0693359375,3.959852695465088,,,
,1,97,,,,,0.08959999680519104,0.08959999680519104,3.8784008026123047
,2,99,,,0.091796875,3.874479055404663,,,
,2,109,,,0.0810546875,3.9458107948303223,,,
,2,119,,,0.107421875,3.848054885864258,,,
,2,129,,,0.0888671875,3.837332248687744,,,
,2,139,,,0.1015625,3.839484930038452,,,
,2,146,,,,,0.11159999668598175,0.11159999668598175,3.7135307788848877
,3,149,,,0.1064453125,3.740816593170166,,,
,3,159,,,0.103515625,3.773888349533081,,,
,3,169,,,0.1142578125,3.7502288818359375,,,
,3,179,,,0.107421875,3.7693910598754883,,,
,3,189,,,0.1181640625,3.7116968631744385,,,
,3,195,,,,,0.11739999800920486,0.11739999800920486,3.7938525676727295
,4,199,,,0.13671875,3.6983120441436768,,,
,4,209,,,0.1240234375,3.769404888153076,,,
,4,219,,,0.1181640625,3.627453565597534,,,
,4,229,,,0.1181640625,3.653754472732544,,,
,4,239,,,0.138671875,3.625825881958008,,,
,4,244,,,,,0.1436000019311905,0.1436000019311905,3.466848850250244
,5,249,,,0.150390625,3.5583417415618896,,,
,5,259,,,0.134765625,3.570394515991211,,,
,5,269,,,0.1455078125,3.564082384109497,,,
,5,279,,,0.1240234375,3.6016860008239746,,,
,5,289,,,0.109375,3.6530394554138184,,,
,5,293,,,,,0.1477999985218048,0.1477999985218048,3.4946067333221436
,6,299,,,0.1533203125,3.4656829833984375,,,
,6,309,,,0.13671875,3.607743263244629,,,
,6,319,,,0.1591796875,3.429149866104126,,,
,6,329,,,0.1337890625,3.5670039653778076,,,
,6,339,,,0.1435546875,3.522939920425415,,,
,6,342,,,,,0.1891999989748001,0.1891999989748001,3.2795767784118652
,7,349,,,0.1611328125,3.42374849319458,,,
,7,359,,,0.16015625,3.454444646835327,,,
,7,369,,,0.13671875,3.521751880645752,,,
,7,379,,,0.1845703125,3.426478862762451,,,
,7,389,,,0.1533203125,3.461336851119995,,,
,7,391,,,,,0.18960000574588776,0.18960000574588776,3.2872376441955566
,8,399,,,0.1591796875,3.4807803630828857,,,
,8,409,,,0.1962890625,3.3486669063568115,,,
,8,419,,,0.1865234375,3.3970956802368164,,,
,8,429,,,0.1767578125,3.3662805557250977,,,
,8,439,,,0.1845703125,3.3529305458068848,,,
,8,440,,,,,0.2152000069618225,0.2152000069618225,3.110978841781616
,9,449,,,0.1767578125,3.359135150909424,,,
,9,459,,,0.1904296875,3.3627967834472656,,,
,9,469,,,0.1826171875,3.3341307640075684,,,
,9,479,,,0.181640625,3.341759204864502,,,
,9,489,,,0.18985849618911743,3.27366042137146,,,
,9,489,,,,,0.2152000069618225,0.210999995470047,3.1892895698547363
,10,499,,,0.1865234375,3.372441053390503,,,
,10,509,,,0.1904296875,3.273162841796875,,,
,10,519,,,0.2001953125,3.2577366828918457,,,
,10,529,,,0.201171875,3.192906141281128,,,
,10,538,,,,,0.2152000069618225,0.19300000369548798,3.3890011310577393
,11,539,,,0.1904296875,3.2447080612182617,,,
,11,549,,,0.205078125,3.263232707977295,,,
,11,559,,,0.2021484375,3.2743043899536133,,,
,11,569,,,0.212890625,3.283586025238037,,,
,11,579,,,0.22265625,3.1711506843566895,,,
,11,587,,,,,0.22460000216960907,0.22460000216960907,3.0907554626464844
,12,589,,,0.197265625,3.227888584136963,,,
,12,599,,,0.2177734375,3.2409119606018066,,,
,12,609,,,0.2041015625,3.2573511600494385,,,
,12,619,,,0.1796875,3.2665748596191406,,,
,12,629,,,0.2314453125,3.154078960418701,,,
,12,636,,,,,0.23659999668598175,0.23659999668598175,3.0537405014038086
,13,639,,,0.2119140625,3.200418472290039,,,
,13,649,,,0.248046875,3.044218063354492,,,
,13,659,,,0.2158203125,3.2363698482513428,,,
,13,669,,,0.2275390625,3.1057846546173096,,,
,13,679,,,0.2080078125,3.1458640098571777,,,
,13,685,,,,,0.2529999911785126,0.2529999911785126,2.9389760494232178
,14,689,,,0.2490234375,3.0161402225494385,,,
,14,699,,,0.2236328125,3.067714214324951,,,
,14,709,,,0.234375,3.1129136085510254,,,
,14,719,,,0.19921875,3.1400790214538574,,,
,14,729,,,0.2333984375,3.1077828407287598,,,
,14,734,,,,,0.2529999911785126,0.24500000476837158,3.0721397399902344
,15,739,,,0.232421875,3.0234408378601074,,,
,15,749,,,0.1982421875,3.1690046787261963,,,
,15,759,,,0.2421875,3.0527522563934326,,,
,15,769,,,0.2158203125,3.110748767852783,,,
,15,779,,,0.205078125,3.134376287460327,,,
,15,783,,,,,0.25760000944137573,0.25760000944137573,2.9582555294036865
,16,789,,,0.23046875,3.1207475662231445,,,
,16,799,,,0.244140625,3.073664665222168,,,
,16,809,,,0.2255859375,3.0673749446868896,,,
,16,819,,,0.232421875,3.071458339691162,,,
,16,829,,,0.2392578125,3.083275318145752,,,
,16,832,,,,,0.2727999985218048,0.2727999985218048,2.832881212234497
,17,839,,,0.26953125,2.9094178676605225,,,
,17,849,,,0.2216796875,3.147364854812622,,,
,17,859,,,0.2373046875,3.033803939819336,,,
,17,869,,,0.2412109375,3.0013678073883057,,,
,17,879,,,0.2373046875,2.9875218868255615,,,
,17,881,,,,,0.2727999985218048,0.25999999046325684,2.9182231426239014
,18,889,,,0.26953125,2.9331631660461426,,,
,18,899,,,0.2490234375,2.9619083404541016,,,
,18,909,,,0.236328125,3.0357398986816406,,,
,18,919,,,0.2548828125,3.014829635620117,,,
,18,929,,,0.234375,3.064086437225342,,,
,18,930,,,,,0.2727999985218048,0.2443999946117401,3.1460366249084473
,19,939,,,0.25390625,2.9622204303741455,,,
,19,949,,,0.259765625,3.0091872215270996,,,
,19,959,,,0.2138671875,3.09637713432312,,,
,19,969,,,0.26171875,2.922780752182007,,,
,19,979,,,0.21698112785816193,2.9750590324401855,,,
,19,979,,,,,0.30480000376701355,0.30480000376701355,2.6777515411376953
,20,989,,,0.2802734375,2.8545753955841064,,,
,20,999,,,0.2646484375,2.8571009635925293,,,
,20,1009,,,0.2412109375,2.978161573410034,,,
,20,1019,,,0.2568359375,3.0064473152160645,,,
,20,1028,,,,,0.30480000376701355,0.2849999964237213,2.9183120727539062
,21,1029,,,0.2685546875,2.9362142086029053,,,
,21,1039,,,0.2822265625,2.9094858169555664,,,
,21,1049,,,0.2783203125,2.863006830215454,,,
,21,1059,,,0.283203125,2.911850929260254,,,
,21,1069,,,0.2509765625,2.9461824893951416,,,
,21,1077,,,,,0.30820000171661377,0.30820000171661377,2.6896774768829346
,22,1079,,,0.29296875,2.8456268310546875,,,
,22,1089,,,0.271484375,2.904534339904785,,,
,22,1099,,,0.2783203125,2.9706366062164307,,,
,22,1109,,,0.28125,2.884101390838623,,,
,22,1119,,,0.283203125,2.7925548553466797,,,
,22,1126,,,,,0.30820000171661377,0.3027999997138977,2.7375569343566895
,23,1129,,,0.2626953125,2.8818271160125732,,,
,23,1139,,,0.259765625,2.9492993354797363,,,
,23,1149,,,0.251953125,2.975053310394287,,,
,23,1159,,,0.2578125,2.926283359527588,,,
,23,1169,,,0.283203125,2.8684253692626953,,,
,23,1175,,,,,0.32440000772476196,0.32440000772476196,2.598456621170044
,24,1179,,,0.3017578125,2.7662696838378906,,,
,24,1189,,,0.2705078125,2.838951349258423,,,
,24,1199,,,0.2734375,2.8990936279296875,,,
,24,1209,,,0.2763671875,2.7906620502471924,,,
,24,1219,,,0.2763671875,2.8871726989746094,,,
,24,1224,,,,,0.32440000772476196,0.2401999980211258,3.3073887825012207
,25,1229,,,0.26953125,2.8601725101470947,,,
,25,1239,,,0.2578125,2.9152615070343018,,,
,25,1249,,,0.283203125,2.8686907291412354,,,
,25,1259,,,0.2802734375,2.8886752128601074,,,
,25,1269,,,0.2578125,2.822895050048828,,,
,25,1273,,,,,0.3328000009059906,0.3328000009059906,2.570829391479492
,26,1279,,,0.2919921875,2.80351185798645,,,
,26,1289,,,0.2890625,2.8346781730651855,,,
,26,1299,,,0.2861328125,2.8315160274505615,,,
,26,1309,,,0.2890625,2.7721688747406006,,,
,26,1319,,,0.275390625,2.8615143299102783,,,
,26,1322,,,,,0.3328000009059906,0.319599986076355,2.6722187995910645
,27,1329,,,0.26171875,2.8748886585235596,,,
,27,1339,,,0.3056640625,2.81467604637146,,,
,27,1349,,,0.287109375,2.813201904296875,,,
,27,1359,,,0.271484375,2.8593082427978516,,,
,27,1369,,,0.2783203125,2.8199312686920166,,,
,27,1371,,,,,0.3386000096797943,0.3386000096797943,2.5690598487854004
,28,1379,,,0.27734375,2.7715020179748535,,,
,28,1389,,,0.3193359375,2.7073397636413574,,,
,28,1399,,,0.2841796875,2.8203234672546387,,,
,28,1409,,,0.3203125,2.7006032466888428,,,
,28,1419,,,0.2880859375,2.8629751205444336,,,
,28,1420,,,,,0.33899998664855957,0.33899998664855957,2.5522689819335938
,29,1429,,,0.3125,2.7594192028045654,,,
,29,1439,,,0.296875,2.7579987049102783,,,
,29,1449,,,0.291015625,2.799844980239868,,,
,29,1459,,,0.2802734375,2.7882704734802246,,,
,29,1469,,,0.28183960914611816,2.755906820297241,,,
,29,1469,,,,,0.3391999900341034,0.3391999900341034,2.5694925785064697
58.556583404541016,30,1470,0.3416000008583069,2.5901551246643066,,,,,
