RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.015625,4.531346321105957,,,
,0,19,,,0.0263671875,4.425429344177246,,,
,0,29,,,0.025390625,4.394109725952148,,,
,0,39,,,0.033203125,4.349334239959717,,,
,0,48,,,,,0.0272000003606081,0.0272000003606081,4.368804454803467
,1,49,,,0.0390625,4.28062105178833,,,
,1,59,,,0.03125,4.278789520263672,,,
,1,69,,,0.037109375,4.234760761260986,,,
,1,79,,,0.0390625,4.210770606994629,,,
,1,89,,,0.037109375,4.155664920806885,,,
,1,97,,,,,0.03660000115633011,0.03660000115633011,4.170588493347168
,2,99,,,0.0361328125,4.212609767913818,,,
,2,109,,,0.0498046875,4.143774032592773,,,
,2,119,,,0.046875,4.178471565246582,,,
,2,129,,,0.0419921875,4.131494522094727,,,
,2,139,,,0.0537109375,4.102450847625732,,,
,2,146,,,,,0.052799999713897705,0.052799999713897705,4.057140350341797
,3,149,,,0.060546875,4.107089996337891,,,
,3,159,,,0.048828125,4.060510158538818,,,
,3,169,,,0.0556640625,4.067811965942383,,,
,3,179,,,0.0517578125,4.086740016937256,,,
,3,189,,,0.056640625,4.0317511558532715,,,
,3,195,,,,,0.06019999831914902,0.06019999831914902,3.966031312942505
,4,199,,,0.07421875,3.9889636039733887,,,
,4,209,,,0.060546875,3.9746758937835693,,,
,4,219,,,0.05859375,3.971072196960449,,,
,4,229,,,0.0693359375,3.9898853302001953,,,
,4,239,,,0.0732421875,3.958339214324951,,,
,4,244,,,,,0.07199999690055847,0.07199999690055847,3.8825230598449707
,5,249,,,0.0810546875,3.8978793621063232,,,
,5,259,,,0.0693359375,3.936415195465088,,,
,5,269,,,0.072265625,3.906582832336426,,,
,5,279,,,0.0869140625,3.9169507026672363,,,
,5,289,,,0.076171875,3.9338490962982178,,,
,5,293,,,,,0.09560000151395798,0.09560000151395798,3.7540283203125
,6,299,,,0.080078125,3.904282331466675,,,
,6,309,,,0.0615234375,3.96288800239563,,,
,6,319,,,0.0947265625,3.8357481956481934,,,
,6,329,,,0.1005859375,3.865433931350708,,,
,6,339,,,0.0947265625,3.8561296463012695,,,
,6,342,,,,,0.0989999994635582,0.0989999994635582,3.769695997238159
,7,349,,,0.0751953125,3.8529489040374756,,,
,7,359,,,0.0888671875,3.814997673034668,,,
,7,369,,,0.0947265625,3.802225112915039,,,
,7,379,,,0.1064453125,3.768827199935913,,,
,7,389,,,0.0927734375,3.8348388671875,,,
,7,391,,,,,0.10180000215768814,0.10180000215768814,3.7660553455352783
,8,399,,,0.0966796875,3.828540325164795,,,
,8,409,,,0.0947265625,3.741727352142334,,,
,8,419,,,0.091796875,3.866347074508667,,,
,8,429,,,0.1064453125,3.735422372817993,,,
,8,439,,,0.1240234375,3.6629388332366943,,,
,8,440,,,,,0.11339999735355377,0.11339999735355377,3.6103203296661377
,9,449,,,0.123046875,3.7516088485717773,,,
,9,459,,,0.1162109375,3.719871997833252,,,
,9,469,,,0.1201171875,3.6614773273468018,,,
,9,479,,,0.109375,3.7259223461151123,,,
,9,489,,,0.10966981202363968,3.7632179260253906,,,
,9,489,,,,,0.11580000072717667,0.11580000072717667,3.744896411895752
,10,499,,,0.1083984375,3.6921918392181396,,,
,10,509,,,0.1123046875,3.704432964324951,,,
,10,519,,,0.1328125,3.6046605110168457,,,
,10,529,,,0.1103515625,3.7049334049224854,,,
,10,538,,,,,0.13940000534057617,0.13940000534057617,3.4838645458221436
,11,539,,,0.125,3.6311092376708984,,,
,11,549,,,0.123046875,3.6149022579193115,,,
,11,559,,,0.1240234375,3.665260076522827,,,
,11,569,,,0.1005859375,3.6902637481689453,,,
,11,579,,,0.13671875,3.5989396572113037,,,
,11,587,,,,,0.14740000665187836,0.14740000665187836,3.4534950256347656
,12,589,,,0.1337890625,3.5732696056365967,,,
,12,599,,,0.1259765625,3.6087427139282227,,,
,12,609,,,0.1181640625,3.6668779850006104,,,
,12,619,,,0.103515625,3.765110492706299,,,
,12,629,,,0.1259765625,3.535216808319092,,,
,12,636,,,,,0.14820000529289246,0.14820000529289246,3.4610087871551514
,13,639,,,0.1162109375,3.5897374153137207,,,
,13,649,,,0.14453125,3.5844686031341553,,,
,13,659,,,0.13671875,3.569911479949951,,,
,13,669,,,0.1484375,3.475728988647461,,,
,13,679,,,0.146484375,3.546584129333496,,,
,13,685,,,,,0.15060000121593475,0.15060000121593475,3.5057473182678223
,14,689,,,0.1416015625,3.5552468299865723,,,
,14,699,,,0.1298828125,3.6075150966644287,,,
,14,709,,,0.171875,3.4291434288024902,,,
,14,719,,,0.1357421875,3.507389783859253,,,
,14,729,,,0.1484375,3.5413644313812256,,,
,14,734,,,,,0.15060000121593475,0.1459999978542328,3.541968584060669
,15,739,,,0.1416015625,3.476783275604248,,,
,15,749,,,0.15625,3.4799745082855225,,,
,15,759,,,0.12890625,3.583425760269165,,,
,15,769,,,0.162109375,3.4830374717712402,,,
,15,779,,,0.162109375,3.4888529777526855,,,
,15,783,,,,,0.1679999977350235,0.1679999977350235,3.316861629486084
,16,789,,,0.150390625,3.5063979625701904,,,
,16,799,,,0.1640625,3.4282219409942627,,,
,16,809,,,0.15625,3.500088930130005,,,
,16,819,,,0.14453125,3.4712421894073486,,,
,16,829,,,0.1787109375,3.3903889656066895,,,
,16,832,,,,,0.18000000715255737,0.18000000715255737,3.2672061920166016
,17,839,,,0.1650390625,3.488011360168457,,,
,17,849,,,0.1533203125,3.4636805057525635,,,
,17,859,,,0.146484375,3.43925404548645,,,
,17,869,,,0.1640625,3.4098684787750244,,,
,17,879,,,0.1572265625,3.4470038414001465,,,
,17,881,,,,,0.18000000715255737,0.17839999496936798,3.2545058727264404
,18,889,,,0.1591796875,3.3517613410949707,,,
,18,899,,,0.1767578125,3.3469135761260986,,,
,18,909,,,0.1630859375,3.3685059547424316,,,
,18,919,,,0.1767578125,3.390843391418457,,,
,18,929,,,0.1640625,3.428102970123291,,,
,18,930,,,,,0.18520000576972961,0.18520000576972961,3.268054962158203
,19,939,,,0.1845703125,3.3172404766082764,,,
,19,949,,,0.17578125,3.3232626914978027,,,
,19,959,,,0.16796875,3.395463228225708,,,
,19,969,,,0.158203125,3.3757266998291016,,,
,19,979,,,0.1875,3.3673198223114014,,,
,19,979,,,,,0.18520000576972961,0.17080000042915344,3.447984218597412
,20,989,,,0.181640625,3.2803750038146973,,,
,20,999,,,0.1845703125,3.2562127113342285,,,
,20,1009,,,0.2001953125,3.2827062606811523,,,
,20,1019,,,0.1728515625,3.3444509506225586,,,
,20,1028,,,,,0.2078000009059906,0.2078000009059906,3.1642987728118896
,21,1029,,,0.1611328125,3.4087483882904053,,,
,21,1039,,,0.2119140625,3.2587482929229736,,,
,21,1049,,,0.193359375,3.2616381645202637,,,
,21,1059,,,0.1943359375,3.3416199684143066,,,
,21,1069,,,0.173828125,3.290410280227661,,,
,21,1077,,,,,0.2078000009059906,0.2029999941587448,3.1521761417388916
,22,1079,,,0.185546875,3.2736520767211914,,,
,22,1089,,,0.1904296875,3.2935640811920166,,,
,22,1099,,,0.189453125,3.2210519313812256,,,
,22,1109,,,0.1845703125,3.3093035221099854,,,
,22,1119,,,0.2021484375,3.2416210174560547,,,
,22,1126,,,,,0.2078000009059906,0.18619999289512634,3.3119845390319824
,23,1129,,,0.18359375,3.2915866374969482,,,
,23,1139,,,0.2158203125,3.1430816650390625,,,
