RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.03125,4.399907112121582,,,
,0,19,,,0.05078125,4.171627998352051,,,
,0,29,,,0.0634765625,4.107906818389893,,,
,0,39,,,0.0751953125,3.9951300621032715,,,
,0,48,,,,,0.08579999953508377,0.08579999953508377,3.9247288703918457
,1,49,,,0.09375,3.8738396167755127,,,
,1,59,,,0.0869140625,3.908290386199951,,,
,1,69,,,0.1123046875,3.7951242923736572,,,
,1,79,,,0.1064453125,3.824209213256836,,,
,1,89,,,0.1015625,3.8092763423919678,,,
,1,97,,,,,0.12600000202655792,0.12600000202655792,3.6850247383117676
,2,99,,,0.12109375,3.7550761699676514,,,
,2,109,,,0.1220703125,3.6609115600585938,,,
,2,119,,,0.1123046875,3.7459096908569336,,,
,2,129,,,0.1298828125,3.7253384590148926,,,
,2,139,,,0.1220703125,3.696803092956543,,,
,2,146,,,,,0.13300000131130219,0.13300000131130219,3.7075724601745605
,3,149,,,0.1435546875,3.6616532802581787,,,
,3,159,,,0.1357421875,3.6155056953430176,,,
,3,169,,,0.1552734375,3.5299201011657715,,,
,3,179,,,0.16015625,3.561415433883667,,,
,3,189,,,0.162109375,3.517878770828247,,,
,3,195,,,,,0.18080000579357147,0.18080000579357147,3.3642470836639404
,4,199,,,0.138671875,3.5435311794281006,,,
,4,209,,,0.1455078125,3.516343116760254,,,
,4,219,,,0.17578125,3.5137977600097656,,,
,4,229,,,0.162109375,3.423781633377075,,,
,4,239,,,0.1728515625,3.4069676399230957,,,
,4,244,,,,,0.18080000579357147,0.16200000047683716,3.5861892700195312
,5,249,,,0.197265625,3.378023147583008,,,
,5,259,,,0.17578125,3.399815797805786,,,
,5,269,,,0.1728515625,3.416692018508911,,,
,5,279,,,0.1767578125,3.39656400680542,,,
,5,289,,,0.1982421875,3.2874104976654053,,,
,5,293,,,,,0.21699999272823334,0.21699999272823334,3.1630945205688477
,6,299,,,0.177734375,3.314044713973999,,,
,6,309,,,0.1884765625,3.3451712131500244,,,
,6,319,,,0.236328125,3.1611297130584717,,,
,6,329,,,0.2255859375,3.256147861480713,,,
,6,339,,,0.216796875,3.2900359630584717,,,
,6,342,,,,,0.21699999272823334,0.20319999754428864,3.3160691261291504
,7,349,,,0.1982421875,3.1936357021331787,,,
,7,359,,,0.232421875,3.159456729888916,,,
,7,369,,,0.193359375,3.2663052082061768,,,
,7,379,,,0.244140625,3.159065008163452,,,
,7,389,,,0.220703125,3.220857620239258,,,
,7,391,,,,,0.25,0.25,2.961759567260742
,8,399,,,0.224609375,3.088305950164795,,,
,8,409,,,0.244140625,3.074812412261963,,,
,8,419,,,0.21484375,3.2007107734680176,,,
,8,429,,,0.20703125,3.1717565059661865,,,
,8,439,,,0.2119140625,3.093148946762085,,,
,8,440,,,,,0.25619998574256897,0.25619998574256897,3.012681484222412
,9,449,,,0.23828125,3.069092035293579,,,
,9,459,,,0.236328125,3.0826637744903564,,,
,9,469,,,0.2294921875,3.1260290145874023,,,
,9,479,,,0.2431640625,3.062558650970459,,,
,9,489,,,0.24882075190544128,3.0949721336364746,,,
,9,489,,,,,0.2849999964237213,0.2849999964237213,2.7756447792053223
,10,499,,,0.2587890625,2.9370994567871094,,,
,10,509,,,0.2421875,3.117356061935425,,,
,10,519,,,0.259765625,2.9868686199188232,,,
,10,529,,,0.248046875,3.0159499645233154,,,
,10,538,,,,,0.28839999437332153,0.28839999437332153,2.7949814796447754
,11,539,,,0.2548828125,2.906961679458618,,,
,11,549,,,0.2626953125,2.9807932376861572,,,
,11,559,,,0.2763671875,2.906031847000122,,,
,11,569,,,0.2509765625,3.0106661319732666,,,
,11,579,,,0.2568359375,3.085111379623413,,,
,11,587,,,,,0.2978000044822693,0.2978000044822693,2.766594648361206
,12,589,,,0.2763671875,2.9431848526000977,,,
,12,599,,,0.2294921875,3.029210090637207,,,
,12,609,,,0.2890625,2.915846824645996,,,
,12,619,,,0.2822265625,2.8233773708343506,,,
,12,629,,,0.3017578125,2.844825029373169,,,
,12,636,,,,,0.2978000044822693,0.2849999964237213,2.886894941329956
,13,639,,,0.306640625,2.698350667953491,,,
,13,649,,,0.3154296875,2.705641746520996,,,
,13,659,,,0.2705078125,2.8595454692840576,,,
,13,669,,,0.275390625,2.860405445098877,,,
,13,679,,,0.3134765625,2.7089807987213135,,,
,13,685,,,,,0.3301999866962433,0.3301999866962433,2.615985155105591
,14,689,,,0.30859375,2.8234853744506836,,,
,14,699,,,0.267578125,2.948004722595215,,,
,14,709,,,0.2841796875,2.857468605041504,,,
,14,719,,,0.3125,2.7394561767578125,,,
,14,729,,,0.2841796875,2.8204257488250732,,,
,14,734,,,,,0.3301999866962433,0.32839998602867126,2.6166741847991943
,15,739,,,0.310546875,2.7106072902679443,,,
,15,749,,,0.3203125,2.724379539489746,,,
,15,759,,,0.3203125,2.676119089126587,,,
,15,769,,,0.3271484375,2.7290377616882324,,,
,15,779,,,0.328125,2.750749111175537,,,
,15,783,,,,,0.34880000352859497,0.34880000352859497,2.463864326477051
,16,789,,,0.3173828125,2.631037712097168,,,
,16,799,,,0.2705078125,2.827803134918213,,,
,16,809,,,0.3095703125,2.6968212127685547,,,
,16,819,,,0.3125,2.7300570011138916,,,
,16,829,,,0.3134765625,2.735954523086548,,,
