RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.017578125,4.503013610839844,,,
,0,19,,,0.0322265625,4.4041547775268555,,,
,0,29,,,0.0234375,4.349373817443848,,,
,0,39,,,0.0361328125,4.298257350921631,,,
,0,48,,,,,0.020999999716877937,0.020999999716877937,4.6994829177856445
,1,49,,,0.0283203125,4.29001522064209,,,
,1,59,,,0.03515625,4.229292869567871,,,
,1,69,,,0.03515625,4.213683605194092,,,
,1,79,,,0.033203125,4.2385430335998535,,,
,1,89,,,0.03125,4.201392650604248,,,
,1,97,,,,,0.03819999843835831,0.03819999843835831,4.266085624694824
,2,99,,,0.044921875,4.14229679107666,,,
,2,109,,,0.0458984375,4.158296585083008,,,
,2,119,,,0.0498046875,4.1255202293396,,,
,2,129,,,0.0595703125,4.136993408203125,,,
,2,139,,,0.0537109375,4.103291988372803,,,
,2,146,,,,,0.04600000008940697,0.04600000008940697,4.224442005157471
,3,149,,,0.0595703125,4.041696071624756,,,
,3,159,,,0.05078125,3.996317148208618,,,
,3,169,,,0.064453125,4.007768630981445,,,
,3,179,,,0.0615234375,4.035149574279785,,,
,3,189,,,0.064453125,3.999922037124634,,,
,3,195,,,,,0.061799999326467514,0.061799999326467514,4.037651062011719
,4,199,,,0.08203125,4.017228603363037,,,
,4,209,,,0.0478515625,4.10539436340332,,,
,4,219,,,0.06640625,4.010208606719971,,,
,4,229,,,0.0927734375,3.846933603286743,,,
,4,239,,,0.0693359375,3.943345785140991,,,
,4,244,,,,,0.07559999823570251,0.07559999823570251,3.887357711791992
,5,249,,,0.076171875,3.9778575897216797,,,
,5,259,,,0.0888671875,3.909148693084717,,,
,5,269,,,0.0751953125,3.9255385398864746,,,
,5,279,,,0.0869140625,3.904817581176758,,,
,5,289,,,0.095703125,3.8666913509368896,,,
,5,293,,,,,0.10040000081062317,0.10040000081062317,3.779625415802002
,6,299,,,0.103515625,3.8007917404174805,,,
,6,309,,,0.10546875,3.857348680496216,,,
,6,319,,,0.099609375,3.845543384552002,,,
,6,329,,,0.0888671875,3.821260929107666,,,
,6,339,,,0.09375,3.9138693809509277,,,
,6,342,,,,,0.10040000081062317,0.09679999947547913,3.842294216156006
,7,349,,,0.095703125,3.8770081996917725,,,
,7,359,,,0.1083984375,3.759453296661377,,,
,7,369,,,0.107421875,3.74949049949646,,,
,7,379,,,0.0810546875,3.8886539936065674,,,
,7,389,,,0.10546875,3.7597246170043945,,,
,7,391,,,,,0.10660000145435333,0.10660000145435333,3.7380237579345703
,8,399,,,0.1015625,3.743894577026367,,,
,8,409,,,0.1201171875,3.7284739017486572,,,
,8,419,,,0.1171875,3.7099738121032715,,,
