epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.01953125,4.487541198730469,,,
0,19,,,0.0341796875,4.351969242095947,,,
0,29,,,0.0390625,4.241135120391846,,,
0,39,,,0.0390625,4.24079704284668,,,
0,48,,,,,0.050999999046325684,0.050999999046325684,4.186678886413574
1,49,,,0.04296875,4.188591003417969,,,
1,59,,,0.052734375,4.133829593658447,,,
1,69,,,0.0615234375,4.1185126304626465,,,
1,79,,,0.0673828125,4.072154521942139,,,
1,89,,,0.046875,4.114603042602539,,,
1,97,,,,,0.058800000697374344,0.058800000697374344,3.9906914234161377
2,99,,,0.0732421875,3.9923348426818848,,,
2,109,,,0.0615234375,4.024863243103027,,,
2,119,,,0.076171875,3.9669623374938965,,,
2,129,,,0.0673828125,3.9644899368286133,,,
2,139,,,0.0634765625,3.975306987762451,,,
2,146,,,,,0.07940000295639038,0.07940000295639038,3.9118247032165527
3,149,,,0.083984375,3.9132463932037354,,,
3,159,,,0.09375,3.9249000549316406,,,
3,169,,,0.0771484375,3.8536479473114014,,,
3,179,,,0.0908203125,3.877122402191162,,,
3,189,,,0.109375,3.8099899291992188,,,
3,195,,,,,0.10379999876022339,0.10379999876022339,3.774019718170166
4,199,,,0.099609375,3.8555734157562256,,,
4,209,,,0.1015625,3.804163932800293,,,
4,219,,,0.1123046875,3.743168354034424,,,
4,229,,,0.1005859375,3.8491368293762207,,,
4,239,,,0.0986328125,3.818694829940796,,,
4,244,,,,,0.12359999865293503,0.12359999865293503,3.643671751022339
5,249,,,0.1044921875,3.7187271118164062,,,
5,259,,,0.1162109375,3.751880645751953,,,
5,269,,,0.1123046875,3.7262346744537354,,,
5,279,,,0.119140625,3.7199182510375977,,,
5,289,,,0.1181640625,3.6590089797973633,,,
5,293,,,,,0.14020000398159027,0.14020000398159027,3.5679879188537598
6,299,,,0.12109375,3.6690807342529297,,,
6,309,,,0.1142578125,3.6956539154052734,,,
6,319,,,0.1328125,3.6316449642181396,,,
6,329,,,0.138671875,3.5902767181396484,,,
6,339,,,0.1474609375,3.5763986110687256,,,
6,342,,,,,0.14020000398159027,0.12919999659061432,3.63108491897583
7,349,,,0.1328125,3.5377936363220215,,,
7,359,,,0.1318359375,3.5821306705474854,,,
7,369,,,0.1328125,3.557673692703247,,,
7,379,,,0.142578125,3.5346789360046387,,,
7,389,,,0.1533203125,3.4662225246429443,,,
7,391,,,,,0.16339999437332153,0.16339999437332153,3.4568333625793457
8,399,,,0.1435546875,3.5116868019104004,,,
8,409,,,0.1494140625,3.5304343700408936,,,
8,419,,,0.15625,3.46293306350708,,,
8,429,,,0.171875,3.427460193634033,,,
8,439,,,0.1806640625,3.4643890857696533,,,
8,440,,,,,0.18199999630451202,0.18199999630451202,3.3107364177703857
9,449,,,0.1611328125,3.4672420024871826,,,
9,459,,,0.185546875,3.35296893119812,,,
9,469,,,0.1796875,3.371340036392212,,,
9,479,,,0.1474609375,3.475642681121826,,,
9,489,,,0.1745283007621765,3.416569948196411,,,
9,489,,,,,0.19380000233650208,0.19380000233650208,3.2988483905792236
10,499,,,0.1767578125,3.345639228820801,,,
10,509,,,0.1767578125,3.3562064170837402,,,
10,519,,,0.18359375,3.4578144550323486,,,
10,529,,,0.185546875,3.3251290321350098,,,
10,538,,,,,0.20239999890327454,0.20239999890327454,3.276616334915161
11,539,,,0.220703125,3.1921286582946777,,,
11,549,,,0.205078125,3.2456204891204834,,,
11,559,,,0.1982421875,3.256044864654541,,,
11,569,,,0.1982421875,3.293733596801758,,,
11,579,,,0.1787109375,3.2720580101013184,,,
11,587,,,,,0.23000000417232513,0.23000000417232513,3.0461926460266113
12,589,,,0.21875,3.241175651550293,,,
12,599,,,0.228515625,3.1889593601226807,,,
12,609,,,0.2080078125,3.25810170173645,,,
12,619,,,0.208984375,3.2367019653320312,,,
12,629,,,0.193359375,3.233712911605835,,,
12,636,,,,,0.23000000417232513,0.22599999606609344,3.142514705657959
13,639,,,0.205078125,3.1680710315704346,,,
13,649,,,0.1953125,3.2071869373321533,,,
13,659,,,0.2001953125,3.163565158843994,,,
13,669,,,0.2216796875,3.0790772438049316,,,
13,679,,,0.224609375,3.161555767059326,,,
13,685,,,,,0.2533999979496002,0.2533999979496002,2.9633419513702393
14,689,,,0.228515625,3.114398717880249,,,
14,699,,,0.2314453125,3.091275930404663,,,
14,709,,,0.224609375,3.1182122230529785,,,
14,719,,,0.21484375,3.2076451778411865,,,
14,729,,,0.251953125,2.974592924118042,,,
14,734,,,,,0.2533999979496002,0.2468000054359436,3.008188009262085
15,739,,,0.2216796875,3.037670612335205,,,
15,749,,,0.2451171875,3.059896945953369,,,
15,759,,,0.236328125,2.9918267726898193,,,
15,769,,,0.224609375,3.1008071899414062,,,
15,779,,,0.2490234375,3.04238224029541,,,
15,783,,,,,0.26899999380111694,0.26899999380111694,2.829756736755371
16,789,,,0.228515625,3.077688217163086,,,
16,799,,,0.2490234375,3.0486347675323486,,,
16,809,,,0.2529296875,2.9766435623168945,,,
16,819,,,0.244140625,3.0228209495544434,,,
16,829,,,0.2587890625,2.9645497798919678,,,
16,832,,,,,0.2897999882698059,0.2897999882698059,2.782949447631836
17,839,,,0.23828125,2.9929275512695312,,,
17,849,,,0.2412109375,3.0166008472442627,,,
17,859,,,0.23828125,3.074953317642212,,,
17,869,,,0.2548828125,2.972407579421997,,,
17,879,,,0.2822265625,2.954745292663574,,,
17,881,,,,,0.3075999915599823,0.3075999915599823,2.6779043674468994
18,889,,,0.2705078125,2.919499397277832,,,
18,899,,,0.2890625,2.94044828414917,,,
18,909,,,0.24609375,2.983414888381958,,,
18,919,,,0.2451171875,2.9883503913879395,,,
18,929,,,0.2646484375,2.896324396133423,,,
18,930,,,,,0.31119999289512634,0.31119999289512634,2.6473565101623535
19,939,,,0.263671875,2.8652172088623047,,,
19,949,,,0.2705078125,2.898207664489746,,,
19,959,,,0.2666015625,2.9228363037109375,,,
19,969,,,0.294921875,2.8077783584594727,,,
19,979,,,0.25943395495414734,2.899400234222412,,,
19,979,,,,,0.31119999289512634,0.30880001187324524,2.736203670501709
20,989,,,0.2744140625,2.896512746810913,,,
20,999,,,0.24609375,2.9390602111816406,,,
20,1009,,,0.28125,2.8054752349853516,,,
20,1019,,,0.28125,2.8074393272399902,,,
20,1028,,,,,0.32820001244544983,0.32820001244544983,2.6284046173095703
21,1029,,,0.2822265625,2.7114152908325195,,,
21,1039,,,0.2998046875,2.7591745853424072,,,
21,1049,,,0.2841796875,2.8341495990753174,,,
21,1059,,,0.310546875,2.7530677318573,,,
21,1069,,,0.2890625,2.7788589000701904,,,
21,1077,,,,,0.3343999981880188,0.3343999981880188,2.638415575027466
22,1079,,,0.2939453125,2.7779483795166016,,,
22,1089,,,0.3037109375,2.7942464351654053,,,
22,1099,,,0.310546875,2.718111038208008,,,
22,1109,,,0.337890625,2.734013557434082,,,
22,1119,,,0.3095703125,2.709643602371216,,,
22,1126,,,,,0.3343999981880188,0.33340001106262207,2.5834546089172363
23,1129,,,0.302734375,2.668734073638916,,,
23,1139,,,0.3134765625,2.7294058799743652,,,
23,1149,,,0.3349609375,2.621046543121338,,,
23,1159,,,0.30078125,2.7247791290283203,,,
23,1169,,,0.353515625,2.6032984256744385,,,
23,1175,,,,,0.3343999981880188,0.2946000099182129,2.928595542907715
24,1179,,,0.3291015625,2.6588878631591797,,,
24,1189,,,0.3154296875,2.618374824523926,,,
24,1199,,,0.31640625,2.6406960487365723,,,
24,1209,,,0.294921875,2.726868152618408,,,
24,1219,,,0.341796875,2.6635968685150146,,,
24,1224,,,,,0.3569999933242798,0.3569999933242798,2.5007739067077637
25,1229,,,0.3359375,2.649846315383911,,,
25,1239,,,0.33203125,2.6746790409088135,,,
25,1249,,,0.2998046875,2.7011616230010986,,,
25,1259,,,0.3154296875,2.7080981731414795,,,
25,1269,,,0.3193359375,2.623408794403076,,,
25,1273,,,,,0.36320000886917114,0.36320000886917114,2.4637017250061035
26,1279,,,0.333984375,2.605499505996704,,,
26,1289,,,0.337890625,2.5931038856506348,,,
26,1299,,,0.3271484375,2.679706573486328,,,
26,1309,,,0.3203125,2.610652208328247,,,
26,1319,,,0.34375,2.5823261737823486,,,
26,1322,,,,,0.36320000886917114,0.3370000123977661,2.7240447998046875
27,1329,,,0.333984375,2.5068936347961426,,,
27,1339,,,0.3271484375,2.6305527687072754,,,
27,1349,,,0.3349609375,2.5828769207000732,,,
27,1359,,,0.3447265625,2.615525960922241,,,
27,1369,,,0.3525390625,2.5350704193115234,,,
27,1371,,,,,0.39899998903274536,0.39899998903274536,2.3054986000061035
28,1379,,,0.322265625,2.524768352508545,,,
28,1389,,,0.34375,2.500715732574463,,,
28,1399,,,0.349609375,2.570981740951538,,,
28,1409,,,0.3525390625,2.5353500843048096,,,
28,1419,,,0.36328125,2.4974377155303955,,,
28,1420,,,,,0.39899998903274536,0.34299999475479126,2.639216899871826
29,1429,,,0.3583984375,2.450360059738159,,,
29,1439,,,0.3251953125,2.5974457263946533,,,
29,1449,,,0.3505859375,2.485363483428955,,,
29,1459,,,0.35546875,2.4746482372283936,,,
29,1469,,,0.3738207519054413,2.44197678565979,,,
29,1469,,,,,0.39899998903274536,0.3917999863624573,2.3268332481384277
30,1470,0.38100001215934753,2.3613922595977783,,,,,
