epoch,step,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,0.01171875,4.523030757904053,,,
0,19,0.0224609375,4.418825626373291,,,
0,29,0.03125,4.345668315887451,,,
0,39,0.029296875,4.308062553405762,,,
0,48,,,0.02979999966919422,0.02979999966919422,4.310539245605469
