epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.0283203125,4.416538238525391,,,
0,19,,,0.0458984375,4.259336471557617,,,
0,29,,,0.0625,4.12373161315918,,,
0,39,,,0.0771484375,4.034618377685547,,,
0,48,,,,,0.07020000368356705,0.07020000368356705,4.003155708312988
1,49,,,0.0791015625,4.04906702041626,,,
1,59,,,0.083984375,3.955995798110962,,,
1,69,,,0.0830078125,3.940415859222412,,,
1,79,,,0.076171875,3.957793951034546,,,
1,89,,,0.087890625,3.8740735054016113,,,
1,97,,,,,0.10100000351667404,0.10100000351667404,3.899820327758789
2,99,,,0.1162109375,3.757798910140991,,,
2,109,,,0.0966796875,3.802366018295288,,,
2,119,,,0.1337890625,3.755765914916992,,,
2,129,,,0.134765625,3.6783323287963867,,,
2,139,,,0.1162109375,3.689891815185547,,,
2,146,,,,,0.12540000677108765,0.12540000677108765,3.6601173877716064
3,149,,,0.1279296875,3.6731410026550293,,,
3,159,,,0.125,3.6566879749298096,,,
3,169,,,0.140625,3.5734119415283203,,,
3,179,,,0.1220703125,3.6488654613494873,,,
3,189,,,0.142578125,3.5852200984954834,,,
3,195,,,,,0.17339999973773956,0.17339999973773956,3.40710711479187
4,199,,,0.1484375,3.5664048194885254,,,
4,209,,,0.1435546875,3.5341715812683105,,,
4,219,,,0.146484375,3.5751402378082275,,,
4,229,,,0.142578125,3.5857088565826416,,,
4,239,,,0.181640625,3.437260389328003,,,
4,244,,,,,0.17339999973773956,0.1703999936580658,3.3964099884033203
5,249,,,0.1435546875,3.466221809387207,,,
5,259,,,0.1884765625,3.4328813552856445,,,
5,269,,,0.177734375,3.36368465423584,,,
5,279,,,0.18359375,3.217588424682617,,,
5,289,,,0.1708984375,3.5056614875793457,,,
5,293,,,,,0.19820000231266022,0.19820000231266022,3.3024191856384277
6,299,,,0.2041015625,3.2840733528137207,,,
6,309,,,0.2060546875,3.329021692276001,,,
6,319,,,0.177734375,3.4178459644317627,,,
6,329,,,0.2001953125,3.364828109741211,,,
6,339,,,0.1904296875,3.2113702297210693,,,
6,342,,,,,0.2370000034570694,0.2370000034570694,3.055480718612671
7,349,,,0.1845703125,3.3123390674591064,,,
7,359,,,0.2158203125,3.2371652126312256,,,
7,369,,,0.2158203125,3.240051507949829,,,
7,379,,,0.2021484375,3.221482038497925,,,
7,389,,,0.2158203125,3.2612390518188477,,,
7,391,,,,,0.24899999797344208,0.24899999797344208,2.9838483333587646
8,399,,,0.216796875,3.264531373977661,,,
8,409,,,0.228515625,3.118098497390747,,,
8,419,,,0.2255859375,3.1393797397613525,,,
8,429,,,0.2099609375,3.2166266441345215,,,
8,439,,,0.2333984375,3.1156997680664062,,,
8,440,,,,,0.25839999318122864,0.25839999318122864,2.933441638946533
9,449,,,0.240234375,3.15169095993042,,,
9,459,,,0.228515625,3.154877185821533,,,
9,469,,,0.232421875,3.1616592407226562,,,
9,479,,,0.234375,3.0631840229034424,,,
