RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.033203125,4.497653484344482,,,
,0,19,,,0.029296875,4.342447280883789,,,
,0,29,,,0.0458984375,4.1952338218688965,,,
,0,39,,,0.041015625,4.159874439239502,,,
,0,48,,,,,0.05700000002980232,0.05700000002980232,4.078479766845703
,1,49,,,0.0615234375,4.078227996826172,,,
,1,59,,,0.0634765625,4.089535236358643,,,
,1,69,,,0.0556640625,4.072798728942871,,,
,1,79,,,0.0625,4.011012554168701,,,
,1,89,,,0.068359375,3.9660897254943848,,,
,1,97,,,,,0.09300000220537186,0.09300000220537186,3.862476348876953
,2,99,,,0.080078125,3.974611759185791,,,
,2,109,,,0.0966796875,3.9245142936706543,,,
,2,119,,,0.0859375,3.873091220855713,,,
,2,129,,,0.0771484375,3.8835058212280273,,,
,2,139,,,0.091796875,3.802412748336792,,,
,2,146,,,,,0.10980000346899033,0.10980000346899033,3.716040849685669
,3,149,,,0.09765625,3.8137612342834473,,,
,3,159,,,0.111328125,3.7966277599334717,,,
,3,169,,,0.109375,3.714942455291748,,,
,3,179,,,0.12890625,3.7588508129119873,,,
,3,189,,,0.1201171875,3.691821336746216,,,
,3,195,,,,,0.12219999730587006,0.12219999730587006,3.6769614219665527
,4,199,,,0.14453125,3.64227294921875,,,
,4,209,,,0.1259765625,3.619175672531128,,,
,4,219,,,0.134765625,3.667461633682251,,,
,4,229,,,0.1064453125,3.728278875350952,,,
,4,239,,,0.125,3.670377492904663,,,
,4,244,,,,,0.16760000586509705,0.16760000586509705,3.411280870437622
,5,249,,,0.1513671875,3.5941970348358154,,,
,5,259,,,0.140625,3.578138589859009,,,
,5,269,,,0.16015625,3.605302333831787,,,
,5,279,,,0.142578125,3.560225009918213,,,
,5,289,,,0.1611328125,3.5713746547698975,,,
,5,293,,,,,0.17419999837875366,0.17419999837875366,3.344362735748291
,6,299,,,0.15625,3.4604685306549072,,,
,6,309,,,0.1337890625,3.555727005004883,,,
,6,319,,,0.1484375,3.5108227729797363,,,
,6,329,,,0.1591796875,3.46942138671875,,,
,6,339,,,0.16015625,3.4556541442871094,,,
,6,342,,,,,0.18880000710487366,0.18880000710487366,3.212726593017578
,7,349,,,0.150390625,3.4659011363983154,,,
,7,359,,,0.158203125,3.43076229095459,,,
,7,369,,,0.162109375,3.404698610305786,,,
,7,379,,,0.1767578125,3.4333953857421875,,,
,7,389,,,0.1748046875,3.42907452583313,,,
,7,391,,,,,0.2003999948501587,0.2003999948501587,3.329180955886841
,8,399,,,0.17578125,3.4027819633483887,,,
,8,409,,,0.19921875,3.27146577835083,,,
,8,419,,,0.1845703125,3.3037073612213135,,,
,8,429,,,0.189453125,3.332334041595459,,,
,8,439,,,0.2041015625,3.2923803329467773,,,
,8,440,,,,,0.2184000015258789,0.2184000015258789,3.1410698890686035
,9,449,,,0.2109375,3.269559383392334,,,
,9,459,,,0.18359375,3.328376531600952,,,
,9,469,,,0.21484375,3.2399847507476807,,,
,9,479,,,0.2119140625,3.2065768241882324,,,
,9,489,,,0.19693395495414734,3.21651029586792,,,
,9,489,,,,,0.26600000262260437,0.26600000262260437,2.8806164264678955
,10,499,,,0.2109375,3.2324273586273193,,,
,10,509,,,0.201171875,3.153942823410034,,,
,10,519,,,0.1875,3.299879550933838,,,
,10,529,,,0.203125,3.1869637966156006,,,
,10,538,,,,,0.26600000262260437,0.26420000195503235,2.8850531578063965
,11,539,,,0.2158203125,3.134805202484131,,,
,11,549,,,0.2333984375,3.0926456451416016,,,
,11,559,,,0.224609375,3.121577501296997,,,
,11,569,,,0.2158203125,3.133533477783203,,,
,11,579,,,0.24609375,3.0610272884368896,,,
,11,587,,,,,0.2786000072956085,0.2786000072956085,2.8674373626708984
,12,589,,,0.2431640625,3.1096959114074707,,,
,12,599,,,0.2236328125,3.0878665447235107,,,
,12,609,,,0.251953125,3.0486490726470947,,,
,12,619,,,0.2275390625,3.065732002258301,,,
,12,629,,,0.2314453125,3.0640652179718018,,,
,12,636,,,,,0.2786000072956085,0.2687999904155731,2.9244964122772217
,13,639,,,0.232421875,3.020759105682373,,,
,13,649,,,0.259765625,3.0620553493499756,,,
,13,659,,,0.2373046875,2.9956214427948,,,
,13,669,,,0.248046875,3.018281936645508,,,
,13,679,,,0.244140625,3.0237810611724854,,,
,13,685,,,,,0.2955999970436096,0.2955999970436096,2.7416341304779053
,14,689,,,0.24609375,2.988713502883911,,,
,14,699,,,0.2451171875,2.9484615325927734,,,
,14,709,,,0.2587890625,2.9862704277038574,,,
,14,719,,,0.2724609375,2.9453372955322266,,,
,14,729,,,0.2412109375,3.0341269969940186,,,
,14,734,,,,,0.2955999970436096,0.28380000591278076,2.824054718017578
,15,739,,,0.2919921875,2.8138186931610107,,,
,15,749,,,0.2724609375,2.955028772354126,,,
,15,759,,,0.28125,2.955328941345215,,,
,15,769,,,0.2939453125,2.8530092239379883,,,
,15,779,,,0.287109375,2.826338529586792,,,
,15,783,,,,,0.31839999556541443,0.31839999556541443,2.6255602836608887
,16,789,,,0.267578125,2.8512284755706787,,,
,16,799,,,0.3095703125,2.7801480293273926,,,
,16,809,,,0.2724609375,2.8541324138641357,,,
,16,819,,,0.267578125,2.9161767959594727,,,
,16,829,,,0.294921875,2.780338764190674,,,
,16,832,,,,,0.34299999475479126,0.34299999475479126,2.479285955429077
,17,839,,,0.291015625,2.76389479637146,,,
,17,849,,,0.267578125,2.9682884216308594,,,
,17,859,,,0.279296875,2.816948175430298,,,
,17,869,,,0.2646484375,2.866159439086914,,,
,17,879,,,0.2890625,2.8064496517181396,,,
,17,881,,,,,0.34299999475479126,0.33340001106262207,2.573028087615967
,18,889,,,0.2861328125,2.8481202125549316,,,
,18,899,,,0.271484375,2.8178741931915283,,,
,18,909,,,0.2734375,2.8187079429626465,,,
,18,919,,,0.29296875,2.7265400886535645,,,
,18,929,,,0.30078125,2.763507127761841,,,
,18,930,,,,,0.36039999127388,0.36039999127388,2.433292865753174
,19,939,,,0.30078125,2.719972610473633,,,
,19,949,,,0.291015625,2.813751220703125,,,
,19,959,,,0.3173828125,2.727652072906494,,,
,19,969,,,0.3046875,2.6748292446136475,,,
,19,979,,,0.2924528419971466,2.865433692932129,,,
,19,979,,,,,0.373199999332428,0.373199999332428,2.3718059062957764
,20,989,,,0.291015625,2.7076103687286377,,,
,20,999,,,0.3115234375,2.7405200004577637,,,
,20,1009,,,0.3251953125,2.72072696685791,,,
,20,1019,,,0.314453125,2.681199789047241,,,
,20,1028,,,,,0.373199999332428,0.35760000348091125,2.452272891998291
,21,1029,,,0.2998046875,2.7525973320007324,,,
,21,1039,,,0.3095703125,2.711909294128418,,,
,21,1049,,,0.3037109375,2.7242560386657715,,,
,21,1059,,,0.330078125,2.605346918106079,,,
,21,1069,,,0.33203125,2.631223201751709,,,
,21,1077,,,,,0.3747999966144562,0.3747999966144562,2.3785040378570557
,22,1079,,,0.3359375,2.6241512298583984,,,
,22,1089,,,0.326171875,2.6558115482330322,,,
,22,1099,,,0.3310546875,2.55985689163208,,,
,22,1109,,,0.3310546875,2.615684986114502,,,
,22,1119,,,0.3173828125,2.6857025623321533,,,
,22,1126,,,,,0.38499999046325684,0.38499999046325684,2.351163387298584
,23,1129,,,0.3427734375,2.5609066486358643,,,
,23,1139,,,0.3212890625,2.576542377471924,,,
,23,1149,,,0.3388671875,2.5552597045898438,,,
,23,1159,,,0.31640625,2.6523866653442383,,,
,23,1169,,,0.3232421875,2.625074625015259,,,
,23,1175,,,,,0.38499999046325684,0.37459999322891235,2.4565224647521973
,24,1179,,,0.34765625,2.5295968055725098,,,
,24,1189,,,0.33984375,2.5263028144836426,,,
,24,1199,,,0.3056640625,2.6008641719818115,,,
,24,1209,,,0.3369140625,2.5855557918548584,,,
,24,1219,,,0.34765625,2.602055549621582,,,
,24,1224,,,,,0.4163999855518341,0.4163999855518341,2.182030200958252
,25,1229,,,0.3759765625,2.513341188430786,,,
,25,1239,,,0.3369140625,2.6108105182647705,,,
,25,1249,,,0.3447265625,2.603390693664551,,,
,25,1259,,,0.3369140625,2.5907771587371826,,,
,25,1269,,,0.3154296875,2.6462063789367676,,,
,25,1273,,,,,0.4163999855518341,0.4023999869823456,2.2227091789245605
,26,1279,,,0.353515625,2.5233969688415527,,,
,26,1289,,,0.3759765625,2.4431819915771484,,,
,26,1299,,,0.3212890625,2.5916669368743896,,,
,26,1309,,,0.3486328125,2.5314011573791504,,,
,26,1319,,,0.341796875,2.5209522247314453,,,
,26,1322,,,,,0.4163999855518341,0.40860000252723694,2.261218309402466
,27,1329,,,0.3857421875,2.4145095348358154,,,
,27,1339,,,0.3427734375,2.5526633262634277,,,
,27,1349,,,0.3662109375,2.485136032104492,,,
,27,1359,,,0.3330078125,2.661261796951294,,,
,27,1369,,,0.36328125,2.4666903018951416,,,
,27,1371,,,,,0.4163999855518341,0.41179999709129333,2.176814556121826
,28,1379,,,0.3525390625,2.425732374191284,,,
,28,1389,,,0.3623046875,2.491650104522705,,,
,28,1399,,,0.3330078125,2.582021474838257,,,
,28,1409,,,0.3583984375,2.503351926803589,,,
,28,1419,,,0.376953125,2.505220890045166,,,
,28,1420,,,,,0.4163999855518341,0.4129999876022339,2.2789793014526367
,29,1429,,,0.3798828125,2.3391878604888916,,,
,29,1439,,,0.3759765625,2.389446496963501,,,
,29,1449,,,0.3642578125,2.488661766052246,,,
,29,1459,,,0.3525390625,2.5392191410064697,,,
,29,1469,,,0.3337264060974121,2.5641565322875977,,,
,29,1469,,,,,0.4422000050544739,0.4422000050544739,2.0845580101013184
33.15876770019531,30,1470,0.4375999867916107,2.097600221633911,,,,,
