epoch,step,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,0.0283203125,4.49393367767334,,,
0,19,0.01953125,4.405997276306152,,,
0,29,0.0224609375,4.355802536010742,,,
0,39,0.0185546875,4.340279579162598,,,
0,48,,,0.030799999833106995,0.030799999833106995,4.281947135925293
