epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.0166015625,4.4620490074157715,,,
0,19,,,0.033203125,4.357478141784668,,,
0,29,,,0.0390625,4.259037017822266,,,
0,39,,,0.0380859375,4.178720951080322,,,
0,48,,,,,0.05559999868273735,0.05559999868273735,4.127020835876465
1,49,,,0.052734375,4.168926239013672,,,
1,59,,,0.0498046875,4.129833221435547,,,
1,69,,,0.0576171875,4.160181522369385,,,
1,79,,,0.052734375,4.096076965332031,,,
1,89,,,0.0654296875,4.055778503417969,,,
1,97,,,,,0.0681999996304512,0.0681999996304512,4.015178680419922
2,99,,,0.0576171875,4.010684013366699,,,
2,109,,,0.05859375,3.992435932159424,,,
2,119,,,0.08203125,3.938889265060425,,,
2,129,,,0.076171875,3.9728870391845703,,,
2,139,,,0.072265625,3.89418888092041,,,
2,146,,,,,0.09319999814033508,0.09319999814033508,3.8708980083465576
3,149,,,0.08203125,3.883007049560547,,,
3,159,,,0.1015625,3.8841819763183594,,,
3,169,,,0.0927734375,3.816262722015381,,,
3,179,,,0.0849609375,3.8294901847839355,,,
3,189,,,0.1005859375,3.8371732234954834,,,
3,195,,,,,0.10199999809265137,0.10199999809265137,3.8282337188720703
4,199,,,0.1015625,3.8051135540008545,,,
4,209,,,0.1171875,3.7095439434051514,,,
4,219,,,0.1123046875,3.7439329624176025,,,
4,229,,,0.0986328125,3.772915840148926,,,
4,239,,,0.087890625,3.8262341022491455,,,
4,244,,,,,0.10760000348091125,0.10760000348091125,3.7288429737091064
5,249,,,0.0947265625,3.7992870807647705,,,
5,259,,,0.1318359375,3.6878678798675537,,,
5,269,,,0.123046875,3.6981236934661865,,,
5,279,,,0.1328125,3.7020578384399414,,,
5,289,,,0.11328125,3.7424778938293457,,,
5,293,,,,,0.13420000672340393,0.13420000672340393,3.5750880241394043
6,299,,,0.1083984375,3.7228574752807617,,,
6,309,,,0.1220703125,3.6578845977783203,,,
6,319,,,0.126953125,3.665586233139038,,,
6,329,,,0.1337890625,3.5292601585388184,,,
6,339,,,0.12890625,3.5816197395324707,,,
6,342,,,,,0.15440000593662262,0.15440000593662262,3.469877243041992
7,349,,,0.130859375,3.6077628135681152,,,
7,359,,,0.1494140625,3.573025941848755,,,
7,369,,,0.158203125,3.5368432998657227,,,
7,379,,,0.1416015625,3.498879909515381,,,
7,389,,,0.130859375,3.6096410751342773,,,
7,391,,,,,0.15440000593662262,0.15399999916553497,3.46972918510437
8,399,,,0.1455078125,3.5411529541015625,,,
8,409,,,0.1416015625,3.5424838066101074,,,
8,419,,,0.1787109375,3.433364152908325,,,
8,429,,,0.1455078125,3.5306553840637207,,,
8,439,,,0.15625,3.4681739807128906,,,
8,440,,,,,0.1671999990940094,0.1671999990940094,3.4539597034454346
9,449,,,0.1767578125,3.4696474075317383,,,
9,459,,,0.1689453125,3.4591667652130127,,,
9,469,,,0.1591796875,3.4611518383026123,,,
9,479,,,0.201171875,3.352656364440918,,,
9,489,,,0.19575472176074982,3.312121629714966,,,
9,489,,,,,0.19460000097751617,0.19460000097751617,3.2668979167938232
10,499,,,0.1806640625,3.381511926651001,,,
10,509,,,0.1826171875,3.418300151824951,,,
10,519,,,0.1591796875,3.4683804512023926,,,
10,529,,,0.173828125,3.376708745956421,,,
