RTD_score,epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
,0,9,,,0.0205078125,4.507867813110352,,,
,0,19,,,0.021484375,4.35897159576416,,,
,0,29,,,0.0419921875,4.233811378479004,,,
,0,39,,,0.0302734375,4.219789505004883,,,
,0,48,,,,,0.04619999974966049,0.04619999974966049,4.147071838378906
,1,49,,,0.0537109375,4.1604390144348145,,,
,1,59,,,0.05859375,4.121678352355957,,,
,1,69,,,0.060546875,4.068363666534424,,,
,1,79,,,0.05078125,4.0752482414245605,,,
,1,89,,,0.0634765625,4.02570915222168,,,
,1,97,,,,,0.04619999974966049,0.04320000112056732,4.196994781494141
,2,99,,,0.0654296875,4.021668434143066,,,
,2,109,,,0.0654296875,4.005177974700928,,,
,2,119,,,0.0703125,4.007141590118408,,,
,2,129,,,0.0537109375,4.016247749328613,,,
,2,139,,,0.060546875,3.993391990661621,,,
,2,146,,,,,0.07739999890327454,0.07739999890327454,3.906651258468628
,3,149,,,0.0888671875,3.8968915939331055,,,
,3,159,,,0.0849609375,3.9159698486328125,,,
,3,169,,,0.0712890625,3.970296859741211,,,
,3,179,,,0.08203125,3.9514174461364746,,,
,3,189,,,0.087890625,3.889630079269409,,,
,3,195,,,,,0.08860000222921371,0.08860000222921371,3.8224716186523438
,4,199,,,0.0859375,3.907325267791748,,,
,4,209,,,0.0859375,3.867746591567993,,,
,4,219,,,0.076171875,3.893298864364624,,,
,4,229,,,0.0859375,3.8514366149902344,,,
,4,239,,,0.083984375,3.893710136413574,,,
,4,244,,,,,0.10760000348091125,0.10760000348091125,3.761760711669922
,5,249,,,0.09765625,3.818727970123291,,,
,5,259,,,0.080078125,3.8365976810455322,,,
,5,269,,,0.09765625,3.795152425765991,,,
,5,279,,,0.1103515625,3.7873198986053467,,,
,5,289,,,0.0966796875,3.852041244506836,,,
,5,293,,,,,0.10760000348091125,0.10660000145435333,3.723391056060791
,6,299,,,0.1064453125,3.8448925018310547,,,
,6,309,,,0.1083984375,3.8496365547180176,,,
,6,319,,,0.091796875,3.7665598392486572,,,
,6,329,,,0.1064453125,3.743525743484497,,,
,6,339,,,0.115234375,3.6905517578125,,,
,6,342,,,,,0.12200000137090683,0.12200000137090683,3.6611785888671875
,7,349,,,0.119140625,3.736436367034912,,,
,7,359,,,0.1142578125,3.683753252029419,,,
,7,369,,,0.126953125,3.7366552352905273,,,
,7,379,,,0.1201171875,3.725330114364624,,,
,7,389,,,0.1142578125,3.642085075378418,,,
,7,391,,,,,0.13420000672340393,0.13420000672340393,3.565741777420044
,8,399,,,0.1318359375,3.627851724624634,,,
,8,409,,,0.1240234375,3.666391372680664,,,
,8,419,,,0.1142578125,3.6680421829223633,,,
,8,429,,,0.123046875,3.632312774658203,,,
,8,439,,,0.1162109375,3.624728202819824,,,
,8,440,,,,,0.15219999849796295,0.15219999849796295,3.4513440132141113
,9,449,,,0.1328125,3.6312143802642822,,,
,9,459,,,0.1328125,3.5840916633605957,,,
,9,469,,,0.134765625,3.6159491539001465,,,
,9,479,,,0.134765625,3.607028007507324,,,
,9,489,,,0.14150942862033844,3.5869250297546387,,,
,9,489,,,,,0.15320000052452087,0.15320000052452087,3.5103111267089844
,10,499,,,0.1435546875,3.5346922874450684,,,
,10,509,,,0.1572265625,3.5188300609588623,,,
,10,519,,,0.14453125,3.559462547302246,,,
,10,529,,,0.1328125,3.543363571166992,,,
,10,538,,,,,0.16359999775886536,0.16359999775886536,3.394108295440674
,11,539,,,0.1572265625,3.4454762935638428,,,
,11,549,,,0.1474609375,3.608586311340332,,,
,11,559,,,0.1650390625,3.441796064376831,,,
,11,569,,,0.15625,3.4816677570343018,,,
,11,579,,,0.1484375,3.4756062030792236,,,
,11,587,,,,,0.16680000722408295,0.16680000722408295,3.4122917652130127
,12,589,,,0.1494140625,3.5206568241119385,,,
,12,599,,,0.1650390625,3.3851699829101562,,,
,12,609,,,0.166015625,3.4749679565429688,,,
,12,619,,,0.1728515625,3.378150224685669,,,
,12,629,,,0.15625,3.489352226257324,,,
