epoch,step,test/accuracy,test/loss,train/accuracy,train/loss,val/acc_best,val/accuracy,val/loss
0,9,,,0.017578125,4.52929162979126,,,
0,19,,,0.01953125,4.4653754234313965,,,
0,29,,,0.0234375,4.384883880615234,,,
0,39,,,0.01953125,4.31827449798584,,,
0,48,,,,,0.028200000524520874,0.028200000524520874,4.310315132141113
1,49,,,0.03125,4.319622039794922,,,
1,59,,,0.0185546875,4.301509857177734,,,
1,69,,,0.0263671875,4.295559406280518,,,
1,79,,,0.0419921875,4.21699333190918,,,
1,89,,,0.037109375,4.168173789978027,,,
1,97,,,,,0.04699999839067459,0.04699999839067459,4.121121883392334
2,99,,,0.041015625,4.160489082336426,,,
2,109,,,0.0537109375,4.133256435394287,,,
2,119,,,0.05859375,4.137199401855469,,,
2,129,,,0.0615234375,4.110529899597168,,,
2,139,,,0.0537109375,4.136557579040527,,,
2,146,,,,,0.06159999966621399,0.06159999966621399,3.9713637828826904
3,149,,,0.068359375,4.0124359130859375,,,
3,159,,,0.0576171875,4.052946090698242,,,
3,169,,,0.064453125,3.9931018352508545,,,
3,179,,,0.07421875,4.020356178283691,,,
3,189,,,0.0673828125,4.035678863525391,,,
3,195,,,,,0.07660000026226044,0.07660000026226044,3.870529890060425
4,199,,,0.0712890625,3.9515817165374756,,,
4,209,,,0.0654296875,3.945314884185791,,,
4,219,,,0.0732421875,3.9633684158325195,,,
4,229,,,0.0732421875,3.9639883041381836,,,
4,239,,,0.0869140625,3.9245572090148926,,,
4,244,,,,,0.08640000224113464,0.08640000224113464,3.829285144805908
5,249,,,0.08203125,3.9170312881469727,,,
5,259,,,0.0888671875,3.8617520332336426,,,
5,269,,,0.076171875,3.9537193775177,,,
5,279,,,0.0908203125,3.827866554260254,,,
5,289,,,0.08203125,3.8031551837921143,,,
5,293,,,,,0.10260000079870224,0.10260000079870224,3.7398934364318848
6,299,,,0.087890625,3.885068655014038,,,
6,309,,,0.08984375,3.819500684738159,,,
6,319,,,0.099609375,3.822946310043335,,,
6,329,,,0.0986328125,3.822579860687256,,,
6,339,,,0.0986328125,3.8914895057678223,,,
6,342,,,,,0.10400000214576721,0.10400000214576721,3.6537728309631348
7,349,,,0.09765625,3.788945198059082,,,
7,359,,,0.08984375,3.7887790203094482,,,
7,369,,,0.0810546875,3.7662014961242676,,,
7,379,,,0.111328125,3.756178617477417,,,
7,389,,,0.1123046875,3.6938250064849854,,,
7,391,,,,,0.11900000274181366,0.11900000274181366,3.60331654548645
8,399,,,0.12109375,3.6442389488220215,,,
8,409,,,0.1123046875,3.642669200897217,,,
8,419,,,0.1162109375,3.6646580696105957,,,
8,429,,,0.1123046875,3.76566743850708,,,
8,439,,,0.1171875,3.6607701778411865,,,
8,440,,,,,0.13379999995231628,0.13379999995231628,3.495487928390503
9,449,,,0.1044921875,3.6839663982391357,,,
9,459,,,0.1142578125,3.659952163696289,,,
9,469,,,0.1162109375,3.693542957305908,,,
9,479,,,0.1259765625,3.603503942489624,,,
9,489,,,0.13089622557163239,3.627013683319092,,,
9,489,,,,,0.15379999577999115,0.15379999577999115,3.426119327545166
10,499,,,0.140625,3.6114144325256348,,,
10,509,,,0.1376953125,3.5936200618743896,,,
10,519,,,0.1298828125,3.6311779022216797,,,
10,529,,,0.1396484375,3.5798122882843018,,,
